ID	Time	DS	Capture name
Ind. 124	45	I	Cap:t=45
Ind. 140	45	I	Cap:t=45
Ind. 156	45	I	Cap:t=45
Ind. 158	45	S	Cap:t=45
Ind. 169	45	S	Cap:t=45
Ind. 202	45	I	Cap:t=45
Ind. 211	45	I	Cap:t=45
Ind. 212	45	I	Cap:t=45
Ind. 256	45	I	Cap:t=45
Ind. 257	45	I	Cap:t=45
Ind. 271	45	I	Cap:t=45
Ind. 300	45	I	Cap:t=45
Ind. 303	45	I	Cap:t=45
Ind. 323	45	I	Cap:t=45
Ind. 335	45	I	Cap:t=45
Ind. 353	45	S	Cap:t=45
Ind. 356	45	I	Cap:t=45
Ind. 358	45	I	Cap:t=45
Ind. 360	45	I	Cap:t=45
Ind. 364	45	S	Cap:t=45
Ind. 368	45	I	Cap:t=45
Ind. 370	45	I	Cap:t=45
Ind. 373	45	S	Cap:t=45
Ind. 380	45	S	Cap:t=45
Ind. 383	45	I	Cap:t=45
Ind. 387	45	I	Cap:t=45
Ind. 392	45	S	Cap:t=45
Ind. 393	45	S	Cap:t=45
Ind. 394	45	I	Cap:t=45
Ind. 402	45	I	Cap:t=45
Ind. 405	45	S	Cap:t=45
Ind. 411	45	S	Cap:t=45
Ind. 414	45	S	Cap:t=45
Ind. 415	45	S	Cap:t=45
Ind. 416	45	S	Cap:t=45
Ind. 425	45	S	Cap:t=45
Ind. 426	45	I	Cap:t=45
Ind. 427	45	S	Cap:t=45
Ind. 432	45	I	Cap:t=45
Ind. 434	45	S	Cap:t=45
Ind. 444	45	S	Cap:t=45
Ind. 448	45	I	Cap:t=45
Ind. 449	45	S	Cap:t=45
Ind. 454	45	S	Cap:t=45
Ind. 455	45	S	Cap:t=45
Ind. 456	45	S	Cap:t=45
Ind. 457	45	I	Cap:t=45
Ind. 459	45	I	Cap:t=45
Ind. 460	45	I	Cap:t=45
Ind. 461	45	S	Cap:t=45
Ind. 463	45	S	Cap:t=45
Ind. 464	45	S	Cap:t=45
Ind. 465	45	I	Cap:t=45
Ind. 466	45	S	Cap:t=45
Ind. 469	45	I	Cap:t=45
Ind. 474	45	S	Cap:t=45
Ind. 480	45	S	Cap:t=45
Ind. 481	45	I	Cap:t=45
Ind. 483	45	S	Cap:t=45
Ind. 484	45	I	Cap:t=45
Ind. 486	45	I	Cap:t=45
Ind. 487	45	S	Cap:t=45
Ind. 489	45	S	Cap:t=45
Ind. 491	45	S	Cap:t=45
Ind. 492	45	S	Cap:t=45
Ind. 497	45	S	Cap:t=45
Ind. 504	45	S	Cap:t=45
Ind. 508	45	S	Cap:t=45
Ind. 512	45	S	Cap:t=45
Ind. 29	50	I	Cap:t=50
Ind. 97	50	I	Cap:t=50
Ind. 124	50	I	Cap:t=50
Ind. 158	50	S	Cap:t=50
Ind. 169	50	S	Cap:t=50
Ind. 176	50	S	Cap:t=50
Ind. 202	50	I	Cap:t=50
Ind. 212	50	I	Cap:t=50
Ind. 219	50	S	Cap:t=50
Ind. 226	50	I	Cap:t=50
Ind. 231	50	I	Cap:t=50
Ind. 239	50	I	Cap:t=50
Ind. 261	50	S	Cap:t=50
Ind. 289	50	I	Cap:t=50
Ind. 300	50	I	Cap:t=50
Ind. 353	50	S	Cap:t=50
Ind. 358	50	I	Cap:t=50
Ind. 364	50	S	Cap:t=50
Ind. 367	50	S	Cap:t=50
Ind. 373	50	S	Cap:t=50
Ind. 375	50	S	Cap:t=50
Ind. 386	50	S	Cap:t=50
Ind. 393	50	S	Cap:t=50
Ind. 394	50	I	Cap:t=50
Ind. 395	50	I	Cap:t=50
Ind. 402	50	S	Cap:t=50
Ind. 415	50	S	Cap:t=50
Ind. 418	50	I	Cap:t=50
Ind. 427	50	S	Cap:t=50
Ind. 428	50	I	Cap:t=50
Ind. 444	50	S	Cap:t=50
Ind. 448	50	I	Cap:t=50
Ind. 455	50	S	Cap:t=50
Ind. 459	50	I	Cap:t=50
Ind. 463	50	S	Cap:t=50
Ind. 466	50	I	Cap:t=50
Ind. 468	50	S	Cap:t=50
Ind. 471	50	I	Cap:t=50
Ind. 475	50	I	Cap:t=50
Ind. 481	50	I	Cap:t=50
Ind. 486	50	I	Cap:t=50
Ind. 494	50	S	Cap:t=50
Ind. 496	50	S	Cap:t=50
Ind. 498	50	S	Cap:t=50
Ind. 499	50	S	Cap:t=50
Ind. 500	50	S	Cap:t=50
Ind. 502	50	S	Cap:t=50
Ind. 503	50	S	Cap:t=50
Ind. 506	50	S	Cap:t=50
Ind. 508	50	I	Cap:t=50
Ind. 511	50	S	Cap:t=50
Ind. 512	50	S	Cap:t=50
Ind. 516	50	S	Cap:t=50
Ind. 517	50	S	Cap:t=50
Ind. 523	50	I	Cap:t=50
Ind. 524	50	S	Cap:t=50
Ind. 527	50	S	Cap:t=50
Ind. 530	50	S	Cap:t=50
Ind. 535	50	S	Cap:t=50
Ind. 538	50	S	Cap:t=50
Ind. 539	50	S	Cap:t=50
Ind. 540	50	S	Cap:t=50
Ind. 541	50	S	Cap:t=50
Ind. 543	50	S	Cap:t=50
Ind. 545	50	S	Cap:t=50
Ind. 549	50	S	Cap:t=50
Ind. 551	50	S	Cap:t=50
Ind. 552	50	S	Cap:t=50
Ind. 554	50	S	Cap:t=50
Ind. 555	50	S	Cap:t=50
Ind. 557	50	S	Cap:t=50
Ind. 105	55	S	Cap:t=55
Ind. 191	55	I	Cap:t=55
Ind. 202	55	I	Cap:t=55
Ind. 226	55	I	Cap:t=55
Ind. 256	55	S	Cap:t=55
Ind. 257	55	I	Cap:t=55
Ind. 261	55	S	Cap:t=55
Ind. 271	55	I	Cap:t=55
Ind. 342	55	I	Cap:t=55
Ind. 353	55	S	Cap:t=55
Ind. 364	55	S	Cap:t=55
Ind. 375	55	S	Cap:t=55
Ind. 394	55	I	Cap:t=55
Ind. 397	55	I	Cap:t=55
Ind. 402	55	S	Cap:t=55
Ind. 408	55	I	Cap:t=55
Ind. 414	55	I	Cap:t=55
Ind. 425	55	S	Cap:t=55
Ind. 448	55	I	Cap:t=55
Ind. 461	55	S	Cap:t=55
Ind. 464	55	I	Cap:t=55
Ind. 471	55	I	Cap:t=55
Ind. 475	55	I	Cap:t=55
Ind. 480	55	S	Cap:t=55
Ind. 494	55	S	Cap:t=55
Ind. 501	55	I	Cap:t=55
Ind. 504	55	I	Cap:t=55
Ind. 506	55	I	Cap:t=55
Ind. 507	55	S	Cap:t=55
Ind. 512	55	S	Cap:t=55
Ind. 521	55	S	Cap:t=55
Ind. 523	55	S	Cap:t=55
Ind. 524	55	S	Cap:t=55
Ind. 529	55	I	Cap:t=55
Ind. 534	55	S	Cap:t=55
Ind. 539	55	I	Cap:t=55
Ind. 540	55	I	Cap:t=55
Ind. 541	55	S	Cap:t=55
Ind. 543	55	S	Cap:t=55
Ind. 549	55	I	Cap:t=55
Ind. 556	55	I	Cap:t=55
Ind. 559	55	S	Cap:t=55
Ind. 561	55	S	Cap:t=55
Ind. 563	55	S	Cap:t=55
Ind. 566	55	S	Cap:t=55
Ind. 570	55	S	Cap:t=55
Ind. 571	55	S	Cap:t=55
Ind. 573	55	S	Cap:t=55
Ind. 576	55	S	Cap:t=55
Ind. 577	55	S	Cap:t=55
Ind. 578	55	S	Cap:t=55
Ind. 581	55	S	Cap:t=55
Ind. 585	55	S	Cap:t=55
Ind. 586	55	S	Cap:t=55
Ind. 587	55	S	Cap:t=55
Ind. 589	55	S	Cap:t=55
Ind. 590	55	S	Cap:t=55
Ind. 591	55	S	Cap:t=55
Ind. 592	55	S	Cap:t=55
Ind. 593	55	S	Cap:t=55
Ind. 2	60	S	Cap:t=60
Ind. 97	60	S	Cap:t=60
Ind. 105	60	I	Cap:t=60
Ind. 146	60	S	Cap:t=60
Ind. 176	60	S	Cap:t=60
Ind. 191	60	I	Cap:t=60
Ind. 226	60	S	Cap:t=60
Ind. 256	60	S	Cap:t=60
Ind. 271	60	S	Cap:t=60
Ind. 282	60	I	Cap:t=60
Ind. 300	60	I	Cap:t=60
Ind. 353	60	S	Cap:t=60
Ind. 364	60	S	Cap:t=60
Ind. 375	60	S	Cap:t=60
Ind. 380	60	S	Cap:t=60
Ind. 383	60	S	Cap:t=60
Ind. 387	60	I	Cap:t=60
Ind. 397	60	S	Cap:t=60
Ind. 402	60	S	Cap:t=60
Ind. 414	60	I	Cap:t=60
Ind. 425	60	S	Cap:t=60
Ind. 452	60	S	Cap:t=60
Ind. 469	60	I	Cap:t=60
Ind. 471	60	I	Cap:t=60
Ind. 500	60	I	Cap:t=60
Ind. 502	60	S	Cap:t=60
Ind. 507	60	S	Cap:t=60
Ind. 510	60	S	Cap:t=60
Ind. 512	60	S	Cap:t=60
Ind. 515	60	I	Cap:t=60
Ind. 516	60	S	Cap:t=60
Ind. 520	60	I	Cap:t=60
Ind. 521	60	S	Cap:t=60
Ind. 524	60	I	Cap:t=60
Ind. 527	60	S	Cap:t=60
Ind. 533	60	S	Cap:t=60
Ind. 534	60	S	Cap:t=60
Ind. 535	60	S	Cap:t=60
Ind. 540	60	I	Cap:t=60
Ind. 545	60	S	Cap:t=60
Ind. 546	60	S	Cap:t=60
Ind. 551	60	S	Cap:t=60
Ind. 555	60	S	Cap:t=60
Ind. 563	60	S	Cap:t=60
Ind. 570	60	S	Cap:t=60
Ind. 572	60	I	Cap:t=60
Ind. 576	60	I	Cap:t=60
Ind. 579	60	I	Cap:t=60
Ind. 584	60	S	Cap:t=60
Ind. 589	60	S	Cap:t=60
Ind. 590	60	S	Cap:t=60
Ind. 591	60	S	Cap:t=60
Ind. 593	60	I	Cap:t=60
Ind. 596	60	I	Cap:t=60
Ind. 599	60	S	Cap:t=60
Ind. 610	60	S	Cap:t=60
Ind. 613	60	S	Cap:t=60
Ind. 614	60	S	Cap:t=60
Ind. 97	65	S	Cap:t=65
Ind. 124	65	S	Cap:t=65
Ind. 146	65	I	Cap:t=65
Ind. 212	65	S	Cap:t=65
Ind. 231	65	S	Cap:t=65
Ind. 239	65	S	Cap:t=65
Ind. 256	65	S	Cap:t=65
Ind. 271	65	S	Cap:t=65
Ind. 353	65	S	Cap:t=65
Ind. 373	65	S	Cap:t=65
Ind. 402	65	S	Cap:t=65
Ind. 425	65	S	Cap:t=65
Ind. 428	65	I	Cap:t=65
Ind. 461	65	S	Cap:t=65
Ind. 468	65	S	Cap:t=65
Ind. 469	65	I	Cap:t=65
Ind. 475	65	I	Cap:t=65
Ind. 494	65	S	Cap:t=65
Ind. 502	65	S	Cap:t=65
Ind. 503	65	S	Cap:t=65
Ind. 507	65	S	Cap:t=65
Ind. 523	65	S	Cap:t=65
Ind. 524	65	I	Cap:t=65
Ind. 529	65	S	Cap:t=65
Ind. 534	65	S	Cap:t=65
Ind. 538	65	I	Cap:t=65
Ind. 539	65	I	Cap:t=65
Ind. 543	65	S	Cap:t=65
Ind. 550	65	S	Cap:t=65
Ind. 563	65	I	Cap:t=65
Ind. 570	65	S	Cap:t=65
Ind. 571	65	S	Cap:t=65
Ind. 573	65	S	Cap:t=65
Ind. 576	65	I	Cap:t=65
Ind. 578	65	S	Cap:t=65
Ind. 579	65	S	Cap:t=65
Ind. 582	65	S	Cap:t=65
Ind. 583	65	S	Cap:t=65
Ind. 584	65	S	Cap:t=65
Ind. 586	65	S	Cap:t=65
Ind. 589	65	S	Cap:t=65
Ind. 590	65	S	Cap:t=65
Ind. 601	65	S	Cap:t=65
Ind. 607	65	I	Cap:t=65
Ind. 611	65	S	Cap:t=65
Ind. 613	65	S	Cap:t=65
Ind. 615	65	S	Cap:t=65
Ind. 621	65	I	Cap:t=65
Ind. 629	65	S	Cap:t=65
Ind. 630	65	S	Cap:t=65
Ind. 632	65	S	Cap:t=65
Ind. 634	65	S	Cap:t=65
Ind. 635	65	S	Cap:t=65
Ind. 638	65	S	Cap:t=65
Ind. 639	65	S	Cap:t=65
Ind. 640	65	I	Cap:t=65
Ind. 642	65	S	Cap:t=65
Ind. 647	65	S	Cap:t=65
Ind. 653	65	S	Cap:t=65
Ind. 655	65	S	Cap:t=65
Ind. 656	65	S	Cap:t=65
Ind. 97	70	S	Cap:t=70
Ind. 146	70	I	Cap:t=70
Ind. 191	70	I	Cap:t=70
Ind. 226	70	S	Cap:t=70
Ind. 231	70	S	Cap:t=70
Ind. 239	70	S	Cap:t=70
Ind. 261	70	S	Cap:t=70
Ind. 271	70	S	Cap:t=70
Ind. 282	70	I	Cap:t=70
Ind. 300	70	I	Cap:t=70
Ind. 353	70	S	Cap:t=70
Ind. 358	70	I	Cap:t=70
Ind. 373	70	S	Cap:t=70
Ind. 383	70	I	Cap:t=70
Ind. 394	70	I	Cap:t=70
Ind. 402	70	S	Cap:t=70
Ind. 425	70	I	Cap:t=70
Ind. 428	70	I	Cap:t=70
Ind. 452	70	S	Cap:t=70
Ind. 455	70	S	Cap:t=70
Ind. 463	70	I	Cap:t=70
Ind. 464	70	S	Cap:t=70
Ind. 469	70	I	Cap:t=70
Ind. 475	70	I	Cap:t=70
Ind. 500	70	S	Cap:t=70
Ind. 507	70	S	Cap:t=70
Ind. 512	70	S	Cap:t=70
Ind. 515	70	I	Cap:t=70
Ind. 517	70	S	Cap:t=70
Ind. 521	70	I	Cap:t=70
Ind. 529	70	S	Cap:t=70
Ind. 533	70	S	Cap:t=70
Ind. 534	70	S	Cap:t=70
Ind. 535	70	S	Cap:t=70
Ind. 543	70	S	Cap:t=70
Ind. 550	70	S	Cap:t=70
Ind. 551	70	I	Cap:t=70
Ind. 556	70	S	Cap:t=70
Ind. 571	70	I	Cap:t=70
Ind. 572	70	I	Cap:t=70
Ind. 576	70	I	Cap:t=70
Ind. 578	70	S	Cap:t=70
Ind. 579	70	S	Cap:t=70
Ind. 582	70	S	Cap:t=70
Ind. 583	70	I	Cap:t=70
Ind. 584	70	I	Cap:t=70
Ind. 588	70	I	Cap:t=70
Ind. 601	70	S	Cap:t=70
Ind. 615	70	S	Cap:t=70
Ind. 626	70	S	Cap:t=70
Ind. 629	70	S	Cap:t=70
Ind. 639	70	S	Cap:t=70
Ind. 640	70	I	Cap:t=70
Ind. 648	70	S	Cap:t=70
Ind. 651	70	S	Cap:t=70
Ind. 652	70	I	Cap:t=70
Ind. 653	70	S	Cap:t=70
Ind. 656	70	S	Cap:t=70
Ind. 658	70	I	Cap:t=70
Ind. 661	70	S	Cap:t=70
Ind. 663	70	S	Cap:t=70
Ind. 664	70	S	Cap:t=70
Ind. 668	70	S	Cap:t=70
Ind. 677	70	S	Cap:t=70
Ind. 678	70	S	Cap:t=70
Ind. 681	70	S	Cap:t=70
Ind. 682	70	S	Cap:t=70
Ind. 685	70	S	Cap:t=70
Ind. 687	70	S	Cap:t=70
Ind. 688	70	S	Cap:t=70
Ind. 690	70	S	Cap:t=70
Ind. 691	70	S	Cap:t=70
Ind. 146	75	S	Cap:t=75
Ind. 191	75	I	Cap:t=75
Ind. 212	75	S	Cap:t=75
Ind. 231	75	S	Cap:t=75
Ind. 239	75	S	Cap:t=75
Ind. 257	75	S	Cap:t=75
Ind. 261	75	S	Cap:t=75
Ind. 271	75	S	Cap:t=75
Ind. 282	75	I	Cap:t=75
Ind. 300	75	I	Cap:t=75
Ind. 358	75	I	Cap:t=75
Ind. 402	75	S	Cap:t=75
Ind. 408	75	I	Cap:t=75
Ind. 463	75	I	Cap:t=75
Ind. 468	75	S	Cap:t=75
Ind. 469	75	S	Cap:t=75
Ind. 480	75	S	Cap:t=75
Ind. 507	75	S	Cap:t=75
Ind. 523	75	S	Cap:t=75
Ind. 527	75	S	Cap:t=75
Ind. 528	75	S	Cap:t=75
Ind. 529	75	I	Cap:t=75
Ind. 538	75	I	Cap:t=75
Ind. 539	75	S	Cap:t=75
Ind. 543	75	S	Cap:t=75
Ind. 551	75	I	Cap:t=75
Ind. 556	75	S	Cap:t=75
Ind. 572	75	I	Cap:t=75
Ind. 573	75	I	Cap:t=75
Ind. 586	75	S	Cap:t=75
Ind. 601	75	S	Cap:t=75
Ind. 604	75	S	Cap:t=75
Ind. 614	75	S	Cap:t=75
Ind. 621	75	S	Cap:t=75
Ind. 628	75	S	Cap:t=75
Ind. 634	75	S	Cap:t=75
Ind. 639	75	S	Cap:t=75
Ind. 640	75	I	Cap:t=75
Ind. 645	75	S	Cap:t=75
Ind. 648	75	I	Cap:t=75
Ind. 656	75	S	Cap:t=75
Ind. 661	75	S	Cap:t=75
Ind. 662	75	S	Cap:t=75
Ind. 664	75	I	Cap:t=75
Ind. 669	75	S	Cap:t=75
Ind. 670	75	S	Cap:t=75
Ind. 675	75	I	Cap:t=75
Ind. 676	75	I	Cap:t=75
Ind. 679	75	I	Cap:t=75
Ind. 680	75	S	Cap:t=75
Ind. 683	75	S	Cap:t=75
Ind. 686	75	I	Cap:t=75
Ind. 687	75	I	Cap:t=75
Ind. 689	75	I	Cap:t=75
Ind. 692	75	S	Cap:t=75
Ind. 696	75	S	Cap:t=75
Ind. 698	75	S	Cap:t=75
Ind. 701	75	S	Cap:t=75
Ind. 702	75	S	Cap:t=75
Ind. 705	75	S	Cap:t=75
Ind. 706	75	S	Cap:t=75
Ind. 707	75	S	Cap:t=75
Ind. 708	75	S	Cap:t=75
Ind. 713	75	S	Cap:t=75
Ind. 715	75	I	Cap:t=75
Ind. 716	75	S	Cap:t=75
Ind. 719	75	S	Cap:t=75
Ind. 720	75	S	Cap:t=75
Ind. 722	75	S	Cap:t=75
Ind. 724	75	S	Cap:t=75
Ind. 725	75	S	Cap:t=75
Ind. 726	75	S	Cap:t=75
Ind. 727	75	S	Cap:t=75
Ind. 191	80	I	Cap:t=80
Ind. 239	80	I	Cap:t=80
Ind. 271	80	S	Cap:t=80
Ind. 282	80	I	Cap:t=80
Ind. 353	80	S	Cap:t=80
Ind. 383	80	I	Cap:t=80
Ind. 397	80	S	Cap:t=80
Ind. 428	80	I	Cap:t=80
Ind. 455	80	S	Cap:t=80
Ind. 461	80	S	Cap:t=80
Ind. 468	80	S	Cap:t=80
Ind. 469	80	S	Cap:t=80
Ind. 475	80	S	Cap:t=80
Ind. 503	80	I	Cap:t=80
Ind. 507	80	S	Cap:t=80
Ind. 515	80	I	Cap:t=80
Ind. 517	80	S	Cap:t=80
Ind. 532	80	S	Cap:t=80
Ind. 535	80	I	Cap:t=80
Ind. 550	80	S	Cap:t=80
Ind. 551	80	I	Cap:t=80
Ind. 555	80	I	Cap:t=80
Ind. 578	80	S	Cap:t=80
Ind. 588	80	S	Cap:t=80
Ind. 601	80	S	Cap:t=80
Ind. 621	80	S	Cap:t=80
Ind. 625	80	S	Cap:t=80
Ind. 639	80	I	Cap:t=80
Ind. 643	80	I	Cap:t=80
Ind. 645	80	S	Cap:t=80
Ind. 657	80	I	Cap:t=80
Ind. 658	80	I	Cap:t=80
Ind. 659	80	S	Cap:t=80
Ind. 664	80	I	Cap:t=80
Ind. 669	80	S	Cap:t=80
Ind. 670	80	S	Cap:t=80
Ind. 671	80	I	Cap:t=80
Ind. 673	80	S	Cap:t=80
Ind. 675	80	I	Cap:t=80
Ind. 686	80	I	Cap:t=80
Ind. 690	80	S	Cap:t=80
Ind. 692	80	S	Cap:t=80
Ind. 693	80	S	Cap:t=80
Ind. 694	80	S	Cap:t=80
Ind. 701	80	S	Cap:t=80
Ind. 706	80	S	Cap:t=80
Ind. 707	80	S	Cap:t=80
Ind. 708	80	I	Cap:t=80
Ind. 710	80	S	Cap:t=80
Ind. 711	80	S	Cap:t=80
Ind. 714	80	S	Cap:t=80
Ind. 719	80	S	Cap:t=80
Ind. 722	80	I	Cap:t=80
Ind. 724	80	S	Cap:t=80
Ind. 725	80	S	Cap:t=80
Ind. 731	80	S	Cap:t=80
Ind. 734	80	S	Cap:t=80
Ind. 749	80	S	Cap:t=80
Ind. 751	80	S	Cap:t=80
Ind. 752	80	S	Cap:t=80
Ind. 753	80	S	Cap:t=80
Ind. 756	80	S	Cap:t=80
Ind. 757	80	S	Cap:t=80
Ind. 758	80	I	Cap:t=80
Ind. 97	85	S	Cap:t=85
Ind. 271	85	S	Cap:t=85
Ind. 373	85	S	Cap:t=85
Ind. 397	85	S	Cap:t=85
Ind. 408	85	I	Cap:t=85
Ind. 428	85	I	Cap:t=85
Ind. 452	85	S	Cap:t=85
Ind. 455	85	S	Cap:t=85
Ind. 468	85	S	Cap:t=85
Ind. 469	85	S	Cap:t=85
Ind. 480	85	S	Cap:t=85
Ind. 529	85	I	Cap:t=85
Ind. 532	85	S	Cap:t=85
Ind. 534	85	S	Cap:t=85
Ind. 551	85	I	Cap:t=85
Ind. 573	85	I	Cap:t=85
Ind. 582	85	I	Cap:t=85
Ind. 586	85	S	Cap:t=85
Ind. 588	85	S	Cap:t=85
Ind. 604	85	S	Cap:t=85
Ind. 614	85	S	Cap:t=85
Ind. 625	85	S	Cap:t=85
Ind. 626	85	I	Cap:t=85
Ind. 634	85	S	Cap:t=85
Ind. 639	85	I	Cap:t=85
Ind. 640	85	S	Cap:t=85
Ind. 645	85	I	Cap:t=85
Ind. 673	85	S	Cap:t=85
Ind. 677	85	S	Cap:t=85
Ind. 683	85	S	Cap:t=85
Ind. 686	85	I	Cap:t=85
Ind. 687	85	I	Cap:t=85
Ind. 691	85	I	Cap:t=85
Ind. 692	85	S	Cap:t=85
Ind. 694	85	S	Cap:t=85
Ind. 698	85	S	Cap:t=85
Ind. 703	85	I	Cap:t=85
Ind. 705	85	S	Cap:t=85
Ind. 712	85	S	Cap:t=85
Ind. 717	85	S	Cap:t=85
Ind. 719	85	I	Cap:t=85
Ind. 727	85	S	Cap:t=85
Ind. 729	85	S	Cap:t=85
Ind. 731	85	S	Cap:t=85
Ind. 732	85	S	Cap:t=85
Ind. 735	85	S	Cap:t=85
Ind. 738	85	S	Cap:t=85
Ind. 739	85	S	Cap:t=85
Ind. 740	85	I	Cap:t=85
Ind. 745	85	S	Cap:t=85
Ind. 746	85	I	Cap:t=85
Ind. 747	85	I	Cap:t=85
Ind. 750	85	S	Cap:t=85
Ind. 753	85	S	Cap:t=85
Ind. 756	85	S	Cap:t=85
Ind. 759	85	S	Cap:t=85
Ind. 761	85	S	Cap:t=85
Ind. 762	85	S	Cap:t=85
Ind. 763	85	S	Cap:t=85
Ind. 764	85	S	Cap:t=85
Ind. 766	85	S	Cap:t=85
Ind. 769	85	S	Cap:t=85
Ind. 770	85	S	Cap:t=85
Ind. 772	85	S	Cap:t=85
Ind. 775	85	S	Cap:t=85
Ind. 776	85	S	Cap:t=85
Ind. 780	85	S	Cap:t=85
Ind. 782	85	S	Cap:t=85
Ind. 783	85	I	Cap:t=85
Ind. 784	85	S	Cap:t=85
Ind. 785	85	S	Cap:t=85
Ind. 786	85	S	Cap:t=85
Ind. 787	85	S	Cap:t=85
Ind. 788	85	S	Cap:t=85
Ind. 790	85	S	Cap:t=85
Ind. 793	85	S	Cap:t=85
Ind. 795	85	I	Cap:t=85
Ind. 796	85	S	Cap:t=85
Ind. 797	85	S	Cap:t=85
Ind. 801	85	S	Cap:t=85
Ind. 802	85	S	Cap:t=85
Ind. 804	85	S	Cap:t=85
Ind. 239	90	I	Cap:t=90
Ind. 353	90	S	Cap:t=90
Ind. 373	90	I	Cap:t=90
Ind. 448	90	I	Cap:t=90
Ind. 452	90	S	Cap:t=90
Ind. 461	90	S	Cap:t=90
Ind. 463	90	S	Cap:t=90
Ind. 469	90	S	Cap:t=90
Ind. 521	90	S	Cap:t=90
Ind. 529	90	I	Cap:t=90
Ind. 534	90	S	Cap:t=90
Ind. 543	90	I	Cap:t=90
Ind. 551	90	I	Cap:t=90
Ind. 601	90	S	Cap:t=90
Ind. 640	90	S	Cap:t=90
Ind. 645	90	I	Cap:t=90
Ind. 647	90	S	Cap:t=90
Ind. 651	90	S	Cap:t=90
Ind. 659	90	S	Cap:t=90
Ind. 669	90	S	Cap:t=90
Ind. 677	90	S	Cap:t=90
Ind. 683	90	S	Cap:t=90
Ind. 686	90	I	Cap:t=90
Ind. 692	90	S	Cap:t=90
Ind. 694	90	S	Cap:t=90
Ind. 700	90	S	Cap:t=90
Ind. 703	90	I	Cap:t=90
Ind. 705	90	S	Cap:t=90
Ind. 707	90	S	Cap:t=90
Ind. 711	90	S	Cap:t=90
Ind. 714	90	S	Cap:t=90
Ind. 729	90	S	Cap:t=90
Ind. 737	90	S	Cap:t=90
Ind. 739	90	I	Cap:t=90
Ind. 745	90	I	Cap:t=90
Ind. 750	90	S	Cap:t=90
Ind. 753	90	S	Cap:t=90
Ind. 756	90	I	Cap:t=90
Ind. 759	90	S	Cap:t=90
Ind. 765	90	S	Cap:t=90
Ind. 766	90	S	Cap:t=90
Ind. 768	90	S	Cap:t=90
Ind. 769	90	S	Cap:t=90
Ind. 770	90	S	Cap:t=90
Ind. 772	90	S	Cap:t=90
Ind. 773	90	I	Cap:t=90
Ind. 779	90	S	Cap:t=90
Ind. 780	90	S	Cap:t=90
Ind. 795	90	I	Cap:t=90
Ind. 798	90	I	Cap:t=90
Ind. 801	90	S	Cap:t=90
Ind. 807	90	I	Cap:t=90
Ind. 809	90	S	Cap:t=90
Ind. 812	90	S	Cap:t=90
Ind. 817	90	S	Cap:t=90
Ind. 819	90	S	Cap:t=90
Ind. 820	90	S	Cap:t=90
Ind. 822	90	I	Cap:t=90
Ind. 824	90	S	Cap:t=90
Ind. 828	90	S	Cap:t=90
Ind. 831	90	S	Cap:t=90
Ind. 97	95	S	Cap:t=95
Ind. 261	95	I	Cap:t=95
Ind. 271	95	S	Cap:t=95
Ind. 373	95	I	Cap:t=95
Ind. 448	95	S	Cap:t=95
Ind. 452	95	S	Cap:t=95
Ind. 480	95	S	Cap:t=95
Ind. 521	95	S	Cap:t=95
Ind. 535	95	I	Cap:t=95
Ind. 551	95	I	Cap:t=95
Ind. 625	95	I	Cap:t=95
Ind. 647	95	S	Cap:t=95
Ind. 664	95	I	Cap:t=95
Ind. 669	95	S	Cap:t=95
Ind. 670	95	S	Cap:t=95
Ind. 673	95	S	Cap:t=95
Ind. 677	95	I	Cap:t=95
Ind. 683	95	S	Cap:t=95
Ind. 684	95	S	Cap:t=95
Ind. 686	95	I	Cap:t=95
Ind. 692	95	S	Cap:t=95
Ind. 700	95	S	Cap:t=95
Ind. 705	95	S	Cap:t=95
Ind. 707	95	S	Cap:t=95
Ind. 708	95	S	Cap:t=95
Ind. 714	95	S	Cap:t=95
Ind. 715	95	S	Cap:t=95
Ind. 720	95	S	Cap:t=95
Ind. 721	95	S	Cap:t=95
Ind. 722	95	I	Cap:t=95
Ind. 724	95	S	Cap:t=95
Ind. 725	95	I	Cap:t=95
Ind. 729	95	S	Cap:t=95
Ind. 734	95	I	Cap:t=95
Ind. 736	95	S	Cap:t=95
Ind. 742	95	S	Cap:t=95
Ind. 749	95	S	Cap:t=95
Ind. 750	95	S	Cap:t=95
Ind. 753	95	S	Cap:t=95
Ind. 763	95	S	Cap:t=95
Ind. 765	95	S	Cap:t=95
Ind. 767	95	I	Cap:t=95
Ind. 768	95	S	Cap:t=95
Ind. 769	95	S	Cap:t=95
Ind. 770	95	I	Cap:t=95
Ind. 775	95	S	Cap:t=95
Ind. 776	95	S	Cap:t=95
Ind. 783	95	S	Cap:t=95
Ind. 786	95	S	Cap:t=95
Ind. 787	95	S	Cap:t=95
Ind. 792	95	I	Cap:t=95
Ind. 795	95	I	Cap:t=95
Ind. 796	95	I	Cap:t=95
Ind. 802	95	S	Cap:t=95
Ind. 807	95	S	Cap:t=95
Ind. 808	95	S	Cap:t=95
Ind. 809	95	S	Cap:t=95
Ind. 810	95	S	Cap:t=95
Ind. 812	95	S	Cap:t=95
Ind. 817	95	S	Cap:t=95
Ind. 820	95	S	Cap:t=95
Ind. 821	95	S	Cap:t=95
Ind. 830	95	S	Cap:t=95
Ind. 832	95	I	Cap:t=95
Ind. 835	95	S	Cap:t=95
