ID	Time
Ind. 2679	20.7009
Ind. 2680	21.6659
Ind. 2681	20.6763
Ind. 2682	20.7284
Ind. 2683	20.4024
Ind. 2684	20.9901
Ind. 2685	21.7428
Ind. 2686	20.7616
Ind. 2687	20.4134
Ind. 2690	20.6317
Ind. 2691	20.8422
Ind. 2692	20.8583
Ind. 2694	21.0978
Ind. 2695	22.9082
Ind. 2696	22.907
Ind. 2697	20.6565
Ind. 2698	20.8192
Ind. 2699	20.3612
Ind. 2700	22.7129
Ind. 2701	23.8953
Ind. 2702	20.5613
Ind. 2703	19.9249
Ind. 2704	19.9362
Ind. 2705	20.1537
Ind. 2706	21.295
Ind. 2707	20.1381
Ind. 2708	20.7217
Ind. 2709	20.0004
Ind. 2710	22.4614
Ind. 2711	20.0694
Ind. 2712	20.6826
Ind. 2714	20.6342
Ind. 2715	20.0355
Ind. 2716	23.6072
Ind. 2717	23.8578
Ind. 2720	23.8191
Ind. 2721	21.0153
Ind. 2722	19.9625
Ind. 2725	20.0374
Ind. 2727	24.4945
Ind. 2729	21.9941
Ind. 2734	20.3967
Ind. 2736	21.3564
Ind. 2737	20.4236
Ind. 2738	21.291
Ind. 2740	20.0347
Ind. 2742	20.505
Ind. 2743	22.6188
Ind. 2745	20.0569
Ind. 2746	20.7204
Ind. 2747	20.6942
Ind. 2748	22.4385
Ind. 2749	20.3534
Ind. 2750	20.9084
Ind. 2751	20.2961
Ind. 2752	20.8536
Ind. 2753	20.4492
Ind. 2755	20.6594
Ind. 2756	21.3524
Ind. 2757	20.9891
Ind. 2758	20.0491
Ind. 2761	21.2004
Ind. 2762	20.1695
Ind. 2763	22.307
Ind. 2764	21.5184
Ind. 2765	22.3206
Ind. 2767	20.2776
Ind. 2770	21.2131
Ind. 2771	20.6913
Ind. 2772	20.8174
Ind. 2774	20.3281
Ind. 2775	20.3339
Ind. 2776	23.0739
Ind. 2777	20.4799
Ind. 2779	20.4725
Ind. 2782	21.0874
Ind. 2783	20.1665
Ind. 2784	20.8649
Ind. 2785	20.403
Ind. 2786	20.8844
Ind. 2787	20.4613
Ind. 2788	21.7183
Ind. 2789	20.7099
Ind. 2790	23.0719
Ind. 2792	20.4528
Ind. 2793	21.2436
Ind. 2794	20.3825
Ind. 2795	20.5725
Ind. 2796	21.0838
Ind. 2797	20.6478
Ind. 2798	20.978
Ind. 2799	20.9377
Ind. 2800	20.3807
Ind. 2801	23.9596
Ind. 2802	22.1199
Ind. 2803	20.5984
Ind. 2805	20.3386
Ind. 2806	20.9105
Ind. 2807	20.3308
Ind. 2808	21.6797
Ind. 2809	20.4154
Ind. 2810	20.45
Ind. 2811	20.4523
Ind. 2812	23.9
Ind. 2813	20.4809
Ind. 2814	20.848
Ind. 2815	20.8955
Ind. 2816	21.5633
Ind. 2817	20.8507
Ind. 2818	20.4972
Ind. 2819	21.4343
Ind. 2821	21.0695
Ind. 2823	21.7074
Ind. 2825	20.7468
Ind. 2828	22.1006
Ind. 2829	20.4693
Ind. 2830	21.0844
Ind. 2831	21.071
Ind. 2832	20.7541
Ind. 2833	22.3775
Ind. 2834	20.5261
Ind. 2835	21.2525
Ind. 2836	20.8935
Ind. 2838	21.2726
Ind. 2839	25.1347
Ind. 2840	21.1977
Ind. 2841	20.9212
Ind. 2843	22.0646
Ind. 2845	21.2722
Ind. 2846	21.6119
Ind. 2848	21.4849
Ind. 2849	20.9579
Ind. 2850	21.0954
Ind. 2852	20.7828
Ind. 2853	20.6036
Ind. 2854	21.1278
Ind. 2855	21.1464
Ind. 2857	28.0342
Ind. 2859	21.1377
Ind. 2861	22.514
Ind. 2862	24.3349
Ind. 2863	20.7138
Ind. 2864	24.3015
Ind. 2867	20.8132
Ind. 2868	21.4129
Ind. 2869	21.2349
Ind. 2870	21.4802
Ind. 2871	22.2548
Ind. 2872	20.81
Ind. 2875	23.1942
Ind. 2876	21.3715
Ind. 2879	22.9002
Ind. 2883	23.6848
Ind. 2884	21.4181
Ind. 2886	21.3321
Ind. 2887	23.3216
Ind. 2888	21.225
Ind. 2890	21.784
Ind. 2893	22.8646
Ind. 2894	21.4531
Ind. 2896	21.1181
Ind. 2899	21.1107
Ind. 2903	22.5455
Ind. 2904	21.6836
Ind. 2906	21.7271
Ind. 2907	21.2584
Ind. 2908	22.3181
Ind. 2909	22.3091
Ind. 2913	22.478
Ind. 2914	21.6902
Ind. 2915	25.1654
Ind. 2917	24.3476
Ind. 2921	21.812
Ind. 2922	22.0887
Ind. 2924	23.5157
Ind. 2926	23.4987
Ind. 2928	23.1044
Ind. 2929	24.3254
Ind. 2931	21.9878
Ind. 2932	22.1554
Ind. 2934	22.8014
Ind. 2936	22.4294
Ind. 2937	23.0454
Ind. 2940	21.9155
Ind. 2942	22.7533
Ind. 2944	22.0518
Ind. 2945	23.0108
Ind. 2946	22.1623
Ind. 2947	23.872
Ind. 2948	22.08
Ind. 2949	25.3541
Ind. 2950	23.5783
Ind. 2952	22.2693
Ind. 2954	22.6509
Ind. 2961	22.6995
Ind. 2962	22.923
Ind. 2963	22.9665
Ind. 2965	22.4302
Ind. 2967	22.7697
Ind. 2972	23.9758
Ind. 2973	22.6776
Ind. 2974	22.4641
Ind. 2976	22.674
Ind. 2977	22.8668
Ind. 2978	24.5195
Ind. 2980	22.7097
Ind. 2983	22.6976
Ind. 2985	24.048
Ind. 2986	22.6729
Ind. 2988	22.7749
Ind. 2989	24.0432
Ind. 2990	22.7235
Ind. 2994	23.6789
Ind. 2995	23.2487
Ind. 2996	25.8995
Ind. 2997	23.8685
Ind. 3000	23.6603
Ind. 3001	23.2228
Ind. 3002	23.8532
Ind. 3008	25.5895
Ind. 3009	23.2904
Ind. 3012	24.3562
Ind. 3013	26.4439
Ind. 3014	24.4126
Ind. 3015	24.8021
Ind. 3024	24.2281
Ind. 3028	23.9046
Ind. 3033	24.9534
Ind. 3034	25.029
Ind. 3038	24.2157
Ind. 3039	25.1296
Ind. 3050	24.5905
Ind. 3051	24.9094
Ind. 3052	28.0691
Ind. 3055	24.8996
Ind. 3056	25.8548
Ind. 3071	26.7185
Ind. 3076	25.0662
Ind. 3079	28.7853
Ind. 3081	25.7207
Ind. 3082	26.5236
Ind. 3085	28.6366
Ind. 3088	26.9807
Ind. 3103	26.5604
Ind. 3109	25.5105
Ind. 3112	25.5647
Ind. 3122	25.6832
Ind. 3123	26.3185
Ind. 3125	26.7558
Ind. 3126	27.1588
Ind. 3128	26.3661
Ind. 3135	27.2195
Ind. 3141	26.5201
Ind. 3155	26.372
Ind. 3161	26.558
Ind. 3162	28.3006
Ind. 3185	26.5043
Ind. 3186	27.3772
Ind. 3187	27.0428
Ind. 3189	27.4937
Ind. 3196	28.2888
Ind. 3201	26.7688
Ind. 3213	26.774
Ind. 3221	27.8203
Ind. 3238	27.1821
Ind. 3240	27.2734
Ind. 3243	26.982
Ind. 3244	27.1224
Ind. 3251	28.6893
Ind. 3254	27.426
Ind. 3264	28.5622
Ind. 3265	30.8113
Ind. 3274	28.6362
Ind. 3277	27.7492
Ind. 3281	27.8003
Ind. 3283	28.5933
Ind. 3284	27.5841
Ind. 3286	27.927
Ind. 3287	27.4133
Ind. 3290	27.6038
Ind. 3292	28.3591
Ind. 3293	28.1064
Ind. 3297	29.4249
Ind. 3298	28.0411
Ind. 3299	27.9134
Ind. 3309	30.7074
Ind. 3312	28.9452
Ind. 3327	27.8492
Ind. 3329	29.8946
Ind. 3332	27.6354
Ind. 3336	30.6205
Ind. 3339	28.7974
Ind. 3341	27.8484
Ind. 3342	27.7618
Ind. 3343	29.4459
Ind. 3345	28.0945
Ind. 3346	28.5382
Ind. 3353	28.8171
Ind. 3355	32.663
Ind. 3360	28.8989
Ind. 3363	27.8914
Ind. 3370	27.9237
Ind. 3372	28.9485
Ind. 3375	31.6345
Ind. 3376	29.6271
Ind. 3382	29.3008
Ind. 3387	28.028
Ind. 3389	30.0933
Ind. 3397	28.0409
Ind. 3399	28.291
Ind. 3403	28.7913
Ind. 3409	29.131
Ind. 3413	28.6697
Ind. 3424	28.2401
Ind. 3428	29.7994
Ind. 3430	28.7381
Ind. 3435	29.5272
Ind. 3438	28.2908
Ind. 3442	30.2232
Ind. 3443	29.3095
Ind. 3444	28.4109
Ind. 3446	28.4896
Ind. 3448	29.1363
Ind. 3453	29.6162
Ind. 3454	29.4012
Ind. 3459	28.6767
Ind. 3461	29.9896
Ind. 3466	28.3819
Ind. 3468	28.6361
Ind. 3469	29.1807
Ind. 3470	28.5959
Ind. 3471	28.4484
Ind. 3475	29.9409
Ind. 3476	29.8436
Ind. 3478	29.2617
Ind. 3479	31.236
Ind. 3480	28.5944
Ind. 3481	28.4464
Ind. 3489	28.5726
Ind. 3490	28.6802
Ind. 3491	28.5585
Ind. 3493	29.6796
Ind. 3498	28.6469
Ind. 3502	31.9454
Ind. 3503	28.7879
Ind. 3504	28.8675
Ind. 3507	29.4726
Ind. 3508	28.7501
Ind. 3511	29.4194
Ind. 3512	29.4164
Ind. 3513	28.7694
Ind. 3514	28.9994
Ind. 3519	29.3537
Ind. 3521	31.5193
Ind. 3522	29.9415
Ind. 3527	29.8846
Ind. 3531	29.2641
Ind. 3532	28.9401
Ind. 3533	29.2813
Ind. 3534	28.9663
Ind. 3537	29.9973
Ind. 3548	29.1248
Ind. 3550	30.4682
Ind. 3552	29.3804
Ind. 3554	29.5274
Ind. 3556	29.6363
Ind. 3558	28.7852
Ind. 3559	28.7577
Ind. 3560	29.3481
Ind. 3561	29.862
Ind. 3563	29.7315
Ind. 3565	29.6307
Ind. 3566	29.1898
Ind. 3567	29.8185
Ind. 3572	31.6894
Ind. 3573	30.1879
Ind. 3574	29.2001
Ind. 3576	28.9532
Ind. 3578	30.0205
Ind. 3579	28.9448
Ind. 3586	29.5862
Ind. 3587	29.0119
Ind. 3588	29.755
Ind. 3589	29.6606
Ind. 3590	28.8948
Ind. 3592	29.26
Ind. 3597	28.958
Ind. 3598	28.9161
Ind. 3600	29.2635
Ind. 3602	29.0844
Ind. 3603	30.5239
Ind. 3605	29.2228
Ind. 3606	29.2048
Ind. 3607	29.4309
Ind. 3610	30.9704
Ind. 3611	31.6607
Ind. 3613	28.9988
Ind. 3614	29.1913
Ind. 3615	30.9025
Ind. 3616	28.9826
Ind. 3617	31.2433
Ind. 3618	29.0192
Ind. 3619	29.1036
Ind. 3621	29.1743
Ind. 3622	29.0021
Ind. 3623	29.6515
Ind. 3626	29.8692
Ind. 3627	30.6778
Ind. 3629	29.2762
Ind. 3630	30.4502
Ind. 3634	30.6209
Ind. 3635	32.6516
Ind. 3636	29.2638
Ind. 3637	29.3821
Ind. 3639	29.6063
Ind. 3641	29.9882
Ind. 3643	31.977
Ind. 3644	30.0136
Ind. 3645	29.1168
Ind. 3650	29.6415
Ind. 3651	29.7785
Ind. 3653	30.9525
Ind. 3656	29.7104
Ind. 3658	29.1268
Ind. 3661	31.2927
Ind. 3663	29.6172
Ind. 3664	29.1214
Ind. 3668	30.7123
Ind. 3669	30.0905
Ind. 3670	30.2207
Ind. 3671	31.367
Ind. 3674	30.8556
Ind. 3677	31.7465
Ind. 3679	29.7996
Ind. 3680	29.2869
Ind. 3682	31.9594
Ind. 3683	29.8166
Ind. 3685	29.3672
Ind. 3686	29.6842
Ind. 3687	29.3924
Ind. 3688	31.9777
Ind. 3690	29.2299
Ind. 3694	29.5225
Ind. 3695	31.8508
Ind. 3696	29.7029
Ind. 3698	30.0713
Ind. 3699	29.4497
Ind. 3700	29.9286
Ind. 3701	31.2061
Ind. 3702	29.7878
Ind. 3703	30.9723
Ind. 3704	29.2984
Ind. 3708	29.2521
Ind. 3709	29.7559
Ind. 3710	31.2832
Ind. 3712	31.2863
Ind. 3713	30.3151
Ind. 3714	36.9781
Ind. 3715	29.4373
Ind. 3716	29.9382
Ind. 3718	29.7385
Ind. 3719	29.5766
Ind. 3720	29.523
Ind. 3722	30.1212
Ind. 3723	29.9487
Ind. 3724	29.9216
Ind. 3725	29.2924
Ind. 3726	29.7396
Ind. 3727	30.647
Ind. 3728	31.0643
Ind. 3729	29.8191
Ind. 3730	30.1888
Ind. 3731	29.5339
Ind. 3732	29.7459
Ind. 3733	31.6244
Ind. 3735	29.4412
Ind. 3738	31.9485
Ind. 3739	29.3673
Ind. 3744	31.8223
Ind. 3745	30.019
Ind. 3747	31.5922
Ind. 3748	29.8285
Ind. 3751	29.3847
Ind. 3752	30.023
Ind. 3753	32.3277
Ind. 3754	29.5938
Ind. 3755	30.0577
Ind. 3756	30.4233
Ind. 3757	29.45
Ind. 3758	30.3027
Ind. 3761	30.6502
Ind. 3762	29.9201
Ind. 3764	29.6414
Ind. 3765	29.977
Ind. 3766	29.6172
Ind. 3767	31.1556
Ind. 3768	29.8229
Ind. 3771	29.8953
Ind. 3773	30.0985
Ind. 3776	32.8194
Ind. 3777	33.3808
Ind. 3780	29.7813
Ind. 3781	29.6725
Ind. 3782	30.1025
Ind. 3783	29.9698
Ind. 3785	30.2314
Ind. 3786	30.1567
Ind. 3787	29.5592
Ind. 3788	29.9593
Ind. 3789	30.2558
Ind. 3790	30.0158
Ind. 3791	30.8257
Ind. 3794	29.8849
Ind. 3796	29.6465
Ind. 3797	29.8958
Ind. 3798	29.5559
Ind. 3799	29.7621
Ind. 3800	30.3007
Ind. 3801	29.6629
Ind. 3802	33.5805
Ind. 3803	31.2909
Ind. 3805	30.439
Ind. 3806	30.8272
Ind. 3807	29.9784
Ind. 3809	29.7185
Ind. 3811	30.9674
Ind. 3812	30.7696
Ind. 3813	30.5274
Ind. 3814	29.8644
Ind. 3815	30.1988
Ind. 3816	30.2129
Ind. 3818	30.688
Ind. 3819	31.4066
Ind. 3820	31.5481
Ind. 3823	31.2784
Ind. 3825	32.2086
Ind. 3826	29.8912
Ind. 3827	30.2399
Ind. 3828	30.0701
Ind. 3829	30.8577
Ind. 3830	30.1922
Ind. 3831	30.8144
Ind. 3832	30.4399
Ind. 3835	30.2314
Ind. 3836	30.1128
Ind. 3837	29.7586
Ind. 3839	29.7355
Ind. 3840	29.7168
Ind. 3842	30.8968
Ind. 3843	31.6622
Ind. 3844	30.7909
Ind. 3845	29.7306
Ind. 3846	29.7371
Ind. 3852	30.4591
Ind. 3853	30.2674
Ind. 3854	29.7269
Ind. 3855	30.7992
Ind. 3856	29.9691
Ind. 3858	30.1119
Ind. 3860	31.7723
Ind. 3862	30.7605
Ind. 3863	31.7473
Ind. 3864	30.9252
Ind. 3866	30.128
Ind. 3867	30.278
Ind. 3868	29.984
Ind. 3870	30.3787
Ind. 3872	30.1817
Ind. 3873	31.2441
Ind. 3874	30.5376
Ind. 3876	30.341
Ind. 3877	29.9998
Ind. 3878	30.2911
Ind. 3880	29.9536
Ind. 3881	30.2228
Ind. 3882	29.8823
Ind. 3883	32.0024
Ind. 3884	29.9697
Ind. 3885	30.335
Ind. 3889	30.4246
Ind. 3891	30.0746
Ind. 3895	30.3709
Ind. 3896	30.5849
Ind. 3897	30.4489
Ind. 3899	31.9285
Ind. 3900	31.071
Ind. 3903	30.1602
Ind. 3904	30.2418
Ind. 3905	33.4188
Ind. 3906	30.4833
Ind. 3910	30.1072
Ind. 3912	31.571
Ind. 3913	31.9898
Ind. 3916	30.6838
Ind. 3917	31.4878
Ind. 3918	30.3328
Ind. 3919	31.0892
Ind. 3920	30.2483
Ind. 3927	30.7505
Ind. 3931	30.641
Ind. 3932	30.9779
Ind. 3933	30.5903
Ind. 3934	30.3768
Ind. 3935	30.4938
Ind. 3937	30.8137
Ind. 3939	30.8248
Ind. 3941	30.9261
Ind. 3942	30.5311
Ind. 3946	32.4141
Ind. 3947	31.9225
Ind. 3949	30.51
Ind. 3950	30.7311
Ind. 3952	31.2033
Ind. 3953	31.4172
Ind. 3956	30.832
Ind. 3960	31.4484
Ind. 3962	31.0156
Ind. 3963	32.4343
Ind. 3965	32.1567
Ind. 3966	30.9556
Ind. 3967	30.7701
Ind. 3968	30.6896
Ind. 3970	30.7979
Ind. 3975	30.9459
Ind. 3976	30.9901
Ind. 3978	31.9576
Ind. 3979	31.5096
Ind. 3981	31.8777
Ind. 3983	31.6291
Ind. 3984	31.673
Ind. 3985	31.6388
Ind. 3986	33.2752
Ind. 3987	30.7524
Ind. 3989	32.8188
Ind. 3990	30.7459
Ind. 3991	30.7827
Ind. 3992	31.0061
Ind. 3994	31.1837
Ind. 3995	30.8777
Ind. 3996	31.2003
Ind. 3997	31.0948
Ind. 3998	31.2628
Ind. 3999	30.8663
Ind. 4001	30.9254
Ind. 4003	31.9101
Ind. 4004	31.5728
Ind. 4006	30.9723
Ind. 4008	31.4243
Ind. 4009	33.3782
Ind. 4010	34.751
Ind. 4012	32.8072
Ind. 4014	31.3212
Ind. 4020	33.7179
Ind. 4021	32.0635
Ind. 4022	31.5147
Ind. 4023	31.5604
Ind. 4024	32.358
Ind. 4025	31.6182
Ind. 4031	32.3488
Ind. 4032	33.341
Ind. 4033	31.4089
Ind. 4035	33.0725
Ind. 4038	31.6177
Ind. 4039	31.9296
Ind. 4040	32.6066
Ind. 4041	34.5212
Ind. 4044	31.8518
Ind. 4048	32.4482
Ind. 4050	31.686
Ind. 4051	34.2855
Ind. 4055	33.9256
Ind. 4057	33.6796
Ind. 4060	34.9337
Ind. 4061	32.1847
Ind. 4062	33.9218
Ind. 4063	33.5383
Ind. 4064	35.7797
Ind. 4065	32.4533
Ind. 4066	34.2781
Ind. 4068	33.0484
Ind. 4069	32.4813
Ind. 4070	33.2794
Ind. 4072	32.2133
Ind. 4073	32.3945
Ind. 4074	32.059
Ind. 4075	35.8971
Ind. 4076	36.3577
Ind. 4078	33.494
Ind. 4089	33.1084
Ind. 4093	32.6838
Ind. 4096	32.5466
Ind. 4097	33.9112
Ind. 4099	33.3284
Ind. 4100	32.7215
Ind. 4107	32.5004
Ind. 4110	32.7809
Ind. 4112	32.5486
Ind. 4114	32.8545
Ind. 4115	33.4877
Ind. 4118	32.7222
Ind. 4120	33.227
Ind. 4121	33.3265
Ind. 4125	34.8789
Ind. 4127	35.9359
Ind. 4135	32.9353
Ind. 4141	33.348
Ind. 4142	32.9027
Ind. 4145	39.4565
Ind. 4146	33.0852
Ind. 4154	35.059
Ind. 4159	33.6793
Ind. 4160	34.3547
Ind. 4161	36.5017
Ind. 4163	33.7433
Ind. 4166	33.6878
Ind. 4167	34.2338
Ind. 4171	33.9433
Ind. 4175	34.0628
Ind. 4177	34.8362
Ind. 4179	35.4921
Ind. 4181	34.4254
Ind. 4182	34.1044
Ind. 4185	33.9654
Ind. 4188	33.5401
Ind. 4191	34.3921
Ind. 4192	34.2289
Ind. 4193	33.7452
Ind. 4194	33.6299
Ind. 4202	33.7287
Ind. 4205	33.9493
Ind. 4206	33.8814
Ind. 4208	34.017
Ind. 4212	34.9665
Ind. 4213	34.6942
Ind. 4215	36.2793
Ind. 4216	35.1088
Ind. 4217	33.8695
Ind. 4219	34.2266
Ind. 4220	35.8348
Ind. 4221	34.0121
Ind. 4227	34.0738
Ind. 4228	35.8831
Ind. 4230	34.1411
Ind. 4231	37.8375
Ind. 4232	33.9358
Ind. 4234	34.2492
Ind. 4237	35.268
Ind. 4240	34.4049
Ind. 4244	34.0446
Ind. 4246	34.2647
Ind. 4247	36.0984
Ind. 4248	35.5473
Ind. 4249	36.0802
Ind. 4251	34.3536
Ind. 4255	34.1665
Ind. 4257	34.7256
Ind. 4261	34.4642
Ind. 4264	35.3851
Ind. 4266	35.4915
Ind. 4269	34.2607
Ind. 4270	35.1884
Ind. 4273	34.6859
Ind. 4279	36.066
Ind. 4284	35.3062
Ind. 4286	34.8227
Ind. 4290	35.2019
Ind. 4296	35.0967
Ind. 4299	35.2333
Ind. 4300	35.507
Ind. 4301	34.7587
Ind. 4304	37.2414
Ind. 4307	34.8657
Ind. 4310	38.1783
Ind. 4312	34.7809
Ind. 4313	35.1546
Ind. 4315	36.0235
Ind. 4317	35.7748
Ind. 4318	34.7406
Ind. 4320	35.9173
Ind. 4321	35.0227
Ind. 4322	35.8406
Ind. 4323	38.8549
Ind. 4327	35.5022
Ind. 4330	37.2166
Ind. 4331	37.094
Ind. 4333	34.993
Ind. 4336	35.9739
Ind. 4339	34.9917
Ind. 4340	34.996
Ind. 4342	38.5668
Ind. 4344	36.1278
Ind. 4345	37.6299
Ind. 4346	35.659
Ind. 4347	39.1768
Ind. 4348	35.5812
Ind. 4349	35.2464
Ind. 4351	36.0975
Ind. 4353	35.8803
Ind. 4358	36.0644
Ind. 4359	35.5865
Ind. 4362	35.2895
Ind. 4363	37.4783
Ind. 4364	35.6849
Ind. 4367	35.6922
Ind. 4371	36.3674
Ind. 4372	35.607
Ind. 4374	36.0705
Ind. 4375	35.4431
Ind. 4378	36.085
Ind. 4380	35.6303
Ind. 4383	35.5909
Ind. 4385	37.5644
Ind. 4386	36.0995
Ind. 4389	37.5685
Ind. 4390	37.2279
Ind. 4392	35.5523
Ind. 4396	35.5544
Ind. 4398	36.184
Ind. 4401	36.3188
Ind. 4402	36.306
Ind. 4403	35.6023
Ind. 4406	37.2992
Ind. 4408	35.7725
Ind. 4412	35.8799
Ind. 4419	37.8143
Ind. 4420	36.4749
Ind. 4422	36.5322
Ind. 4423	38.4406
Ind. 4424	37.23
Ind. 4425	36.4169
Ind. 4426	36.5681
Ind. 4427	35.8786
Ind. 4428	37.2753
Ind. 4429	36.5281
Ind. 4430	36.5139
Ind. 4431	36.1233
Ind. 4435	36.0257
Ind. 4436	36.2535
Ind. 4437	36.3732
Ind. 4439	36.6462
Ind. 4440	36.4135
Ind. 4443	36.2164
Ind. 4445	37.7104
Ind. 4448	36.5632
Ind. 4450	36.1012
Ind. 4451	36.0065
Ind. 4452	37.6854
Ind. 4456	36.3002
Ind. 4458	37.3488
Ind. 4459	36.2897
Ind. 4463	37.2663
Ind. 4469	36.3216
Ind. 4471	36.519
Ind. 4472	37.5315
Ind. 4473	38.1585
Ind. 4474	36.6085
Ind. 4475	37.6658
Ind. 4476	36.3423
Ind. 4478	37.3134
Ind. 4481	37.2884
Ind. 4483	37.4037
Ind. 4484	37.3446
Ind. 4491	37.8831
Ind. 4492	36.8917
Ind. 4493	36.9338
Ind. 4495	39.8065
Ind. 4496	37.1624
Ind. 4499	36.7939
Ind. 4500	36.7161
Ind. 4501	39.3359
Ind. 4505	36.8734
Ind. 4510	38.0677
Ind. 4512	36.6279
Ind. 4515	39.1644
Ind. 4516	36.9901
Ind. 4517	37.6584
Ind. 4518	36.9157
Ind. 4523	36.9428
Ind. 4525	38.2637
Ind. 4526	37.2374
Ind. 4527	36.9142
Ind. 4529	37.604
Ind. 4531	37.3353
Ind. 4533	37.3165
Ind. 4536	37.527
Ind. 4542	38.6519
Ind. 4543	38.2607
Ind. 4545	39.8494
Ind. 4546	37.0779
Ind. 4549	38.7498
Ind. 4550	38.9296
Ind. 4554	37.2949
Ind. 4555	37.8267
Ind. 4556	39.5919
Ind. 4559	37.178
Ind. 4560	38.0065
Ind. 4563	37.2259
Ind. 4565	37.7882
Ind. 4566	37.1923
Ind. 4567	37.1612
Ind. 4571	37.99
Ind. 4573	38.9952
Ind. 4574	38.431
Ind. 4575	37.3256
Ind. 4578	38.5996
Ind. 4580	39.0964
Ind. 4583	38.4014
Ind. 4585	38.7046
Ind. 4589	37.6977
Ind. 4593	38.3689
Ind. 4597	39.8753
Ind. 4599	37.7119
Ind. 4603	37.4968
Ind. 4604	39.2421
Ind. 4606	38.0125
Ind. 4608	37.8833
Ind. 4609	37.862
Ind. 4610	37.655
Ind. 4615	38.9786
Ind. 4616	37.8527
Ind. 4620	38.4293
Ind. 4622	37.6949
Ind. 4624	38.8538
Ind. 4625	38.0561
Ind. 4628	37.7212
Ind. 4630	37.697
Ind. 4634	38.1634
Ind. 4635	37.7394
Ind. 4636	39.856
Ind. 4637	38.1842
Ind. 4639	39.0821
Ind. 4643	38.3191
Ind. 4647	37.9695
Ind. 4654	37.8585
Ind. 4659	39.0954
Ind. 4663	37.9693
Ind. 4675	38.5931
Ind. 4677	39.1779
Ind. 4682	38.4831
Ind. 4685	38.2397
Ind. 4687	38.6462
Ind. 4695	38.1952
Ind. 4697	39.9616
Ind. 4699	38.2592
Ind. 4706	39.4814
Ind. 4707	38.3994
Ind. 4709	38.3064
Ind. 4710	38.3671
Ind. 4711	39.4971
Ind. 4712	39.0032
Ind. 4715	38.6886
Ind. 4716	39.3987
Ind. 4718	38.7043
Ind. 4720	39.4882
Ind. 4724	38.4002
Ind. 4725	38.5612
Ind. 4730	38.4546
Ind. 4731	38.5567
Ind. 4733	38.7469
Ind. 4737	38.8836
Ind. 4740	39.7737
Ind. 4741	39.3463
Ind. 4742	39.4708
Ind. 4746	39.0455
Ind. 4751	38.6392
Ind. 4752	38.8973
Ind. 4754	39.8545
Ind. 4755	38.6574
Ind. 4758	39.3451
Ind. 4760	38.8207
Ind. 4764	39.2544
Ind. 4766	38.706
Ind. 4770	38.9526
Ind. 4771	38.7622
Ind. 4781	39.4523
Ind. 4789	39.24
Ind. 4790	39.3246
Ind. 4794	38.8995
Ind. 4795	38.989
Ind. 4796	39.3447
Ind. 4803	39.412
Ind. 4810	39.0615
Ind. 4813	38.964
Ind. 4815	39.6508
Ind. 4819	39.76
Ind. 4822	39.3501
Ind. 4824	39.7173
Ind. 4831	39.145
Ind. 4832	39.4932
Ind. 4833	39.2239
Ind. 4835	39.1146
Ind. 4836	39.9114
Ind. 4839	39.6524
Ind. 4840	39.6125
Ind. 4844	39.2694
Ind. 4847	39.3024
Ind. 4852	39.734
Ind. 4855	39.41
Ind. 4857	39.4544
Ind. 4862	39.9242
Ind. 4869	39.5191
Ind. 4873	39.7941
Ind. 4874	39.5298
Ind. 4878	39.3774
Ind. 4889	39.5297
Ind. 4892	39.7512
Ind. 4895	39.4972
Ind. 4901	39.4803
Ind. 4909	39.8285
Ind. 4912	39.6491
Ind. 4917	39.7708
Ind. 4928	39.5944
Ind. 4930	39.9631
Ind. 4937	39.7267
Ind. 4948	39.7719
Ind. 4956	39.7891
Ind. 4958	39.9856
Ind. 4961	39.965
