ID	Time	DS	Capture name
Ind. 33	60	I	Cap:t=60
Ind. 35	60	S	Cap:t=60
Ind. 36	60	I	Cap:t=60
Ind. 40	60	I	Cap:t=60
Ind. 42	60	I	Cap:t=60
Ind. 44	60	I	Cap:t=60
Ind. 45	60	S	Cap:t=60
Ind. 46	60	S	Cap:t=60
Ind. 47	60	I	Cap:t=60
Ind. 49	60	I	Cap:t=60
Ind. 55	60	S	Cap:t=60
Ind. 57	60	I	Cap:t=60
Ind. 59	60	S	Cap:t=60
Ind. 63	60	S	Cap:t=60
Ind. 73	60	S	Cap:t=60
Ind. 83	60	S	Cap:t=60
Ind. 85	60	S	Cap:t=60
Ind. 86	60	S	Cap:t=60
Ind. 89	60	I	Cap:t=60
Ind. 90	60	I	Cap:t=60
Ind. 96	60	I	Cap:t=60
Ind. 97	60	I	Cap:t=60
Ind. 98	60	I	Cap:t=60
Ind. 101	60	S	Cap:t=60
Ind. 106	60	I	Cap:t=60
Ind. 110	60	S	Cap:t=60
Ind. 112	60	S	Cap:t=60
Ind. 114	60	I	Cap:t=60
Ind. 115	60	I	Cap:t=60
Ind. 117	60	I	Cap:t=60
Ind. 122	60	I	Cap:t=60
Ind. 132	60	S	Cap:t=60
Ind. 136	60	I	Cap:t=60
Ind. 137	60	I	Cap:t=60
Ind. 141	60	I	Cap:t=60
Ind. 143	60	S	Cap:t=60
Ind. 146	60	I	Cap:t=60
Ind. 150	60	I	Cap:t=60
Ind. 153	60	I	Cap:t=60
Ind. 158	60	I	Cap:t=60
Ind. 160	60	S	Cap:t=60
Ind. 165	60	S	Cap:t=60
Ind. 169	60	I	Cap:t=60
Ind. 175	60	I	Cap:t=60
Ind. 178	60	I	Cap:t=60
Ind. 180	60	I	Cap:t=60
Ind. 181	60	I	Cap:t=60
Ind. 185	60	S	Cap:t=60
Ind. 187	60	I	Cap:t=60
Ind. 192	60	I	Cap:t=60
Ind. 196	60	I	Cap:t=60
Ind. 198	60	I	Cap:t=60
Ind. 201	60	I	Cap:t=60
Ind. 204	60	I	Cap:t=60
Ind. 209	60	I	Cap:t=60
Ind. 210	60	I	Cap:t=60
Ind. 212	60	S	Cap:t=60
Ind. 213	60	S	Cap:t=60
Ind. 226	60	S	Cap:t=60
Ind. 229	60	I	Cap:t=60
Ind. 235	60	S	Cap:t=60
Ind. 238	60	I	Cap:t=60
Ind. 239	60	S	Cap:t=60
Ind. 240	60	S	Cap:t=60
Ind. 243	60	I	Cap:t=60
Ind. 244	60	I	Cap:t=60
Ind. 245	60	I	Cap:t=60
Ind. 246	60	S	Cap:t=60
Ind. 250	60	I	Cap:t=60
Ind. 252	60	S	Cap:t=60
Ind. 255	60	I	Cap:t=60
Ind. 258	60	S	Cap:t=60
Ind. 259	60	S	Cap:t=60
Ind. 262	60	S	Cap:t=60
Ind. 264	60	S	Cap:t=60
Ind. 266	60	S	Cap:t=60
Ind. 268	60	S	Cap:t=60
Ind. 270	60	S	Cap:t=60
Ind. 273	60	S	Cap:t=60
Ind. 278	60	I	Cap:t=60
Ind. 280	60	S	Cap:t=60
Ind. 282	60	I	Cap:t=60
Ind. 286	60	S	Cap:t=60
Ind. 289	60	I	Cap:t=60
Ind. 290	60	S	Cap:t=60
Ind. 293	60	I	Cap:t=60
Ind. 299	60	I	Cap:t=60
Ind. 302	60	I	Cap:t=60
Ind. 303	60	I	Cap:t=60
Ind. 305	60	I	Cap:t=60
Ind. 310	60	S	Cap:t=60
Ind. 312	60	I	Cap:t=60
Ind. 313	60	I	Cap:t=60
Ind. 315	60	S	Cap:t=60
Ind. 319	60	I	Cap:t=60
Ind. 330	60	I	Cap:t=60
Ind. 331	60	S	Cap:t=60
Ind. 332	60	I	Cap:t=60
Ind. 333	60	S	Cap:t=60
Ind. 335	60	S	Cap:t=60
Ind. 336	60	S	Cap:t=60
Ind. 338	60	S	Cap:t=60
Ind. 339	60	S	Cap:t=60
Ind. 343	60	S	Cap:t=60
Ind. 344	60	I	Cap:t=60
Ind. 345	60	S	Cap:t=60
Ind. 348	60	S	Cap:t=60
Ind. 349	60	I	Cap:t=60
Ind. 350	60	S	Cap:t=60
Ind. 352	60	I	Cap:t=60
Ind. 355	60	S	Cap:t=60
Ind. 356	60	I	Cap:t=60
Ind. 357	60	S	Cap:t=60
Ind. 358	60	S	Cap:t=60
Ind. 359	60	S	Cap:t=60
Ind. 360	60	S	Cap:t=60
Ind. 361	60	I	Cap:t=60
Ind. 362	60	S	Cap:t=60
Ind. 363	60	S	Cap:t=60
Ind. 365	60	S	Cap:t=60
Ind. 368	60	I	Cap:t=60
Ind. 369	60	I	Cap:t=60
Ind. 370	60	I	Cap:t=60
Ind. 372	60	I	Cap:t=60
Ind. 373	60	I	Cap:t=60
Ind. 375	60	I	Cap:t=60
Ind. 376	60	S	Cap:t=60
Ind. 377	60	S	Cap:t=60
Ind. 378	60	I	Cap:t=60
Ind. 384	60	I	Cap:t=60
Ind. 389	60	I	Cap:t=60
Ind. 390	60	S	Cap:t=60
Ind. 391	60	I	Cap:t=60
Ind. 392	60	S	Cap:t=60
Ind. 393	60	I	Cap:t=60
Ind. 395	60	I	Cap:t=60
Ind. 397	60	S	Cap:t=60
Ind. 398	60	I	Cap:t=60
Ind. 401	60	I	Cap:t=60
Ind. 402	60	S	Cap:t=60
Ind. 403	60	S	Cap:t=60
Ind. 404	60	S	Cap:t=60
Ind. 405	60	I	Cap:t=60
Ind. 406	60	I	Cap:t=60
Ind. 408	60	I	Cap:t=60
Ind. 409	60	S	Cap:t=60
Ind. 410	60	S	Cap:t=60
Ind. 412	60	I	Cap:t=60
Ind. 415	60	S	Cap:t=60
Ind. 417	60	S	Cap:t=60
Ind. 419	60	S	Cap:t=60
Ind. 420	60	S	Cap:t=60
Ind. 421	60	I	Cap:t=60
Ind. 422	60	I	Cap:t=60
Ind. 423	60	I	Cap:t=60
Ind. 424	60	S	Cap:t=60
Ind. 426	60	S	Cap:t=60
Ind. 427	60	I	Cap:t=60
Ind. 429	60	S	Cap:t=60
Ind. 430	60	S	Cap:t=60
Ind. 431	60	S	Cap:t=60
Ind. 434	60	S	Cap:t=60
Ind. 435	60	I	Cap:t=60
Ind. 436	60	S	Cap:t=60
Ind. 437	60	I	Cap:t=60
Ind. 438	60	S	Cap:t=60
Ind. 439	60	I	Cap:t=60
Ind. 440	60	S	Cap:t=60
Ind. 442	60	S	Cap:t=60
Ind. 443	60	I	Cap:t=60
Ind. 444	60	I	Cap:t=60
Ind. 445	60	I	Cap:t=60
Ind. 448	60	I	Cap:t=60
Ind. 449	60	S	Cap:t=60
Ind. 450	60	I	Cap:t=60
Ind. 451	60	S	Cap:t=60
Ind. 452	60	S	Cap:t=60
Ind. 453	60	S	Cap:t=60
Ind. 454	60	I	Cap:t=60
Ind. 455	60	I	Cap:t=60
Ind. 456	60	S	Cap:t=60
Ind. 457	60	I	Cap:t=60
Ind. 459	60	I	Cap:t=60
Ind. 460	60	S	Cap:t=60
Ind. 461	60	I	Cap:t=60
Ind. 462	60	S	Cap:t=60
Ind. 463	60	S	Cap:t=60
Ind. 464	60	I	Cap:t=60
Ind. 465	60	S	Cap:t=60
Ind. 466	60	I	Cap:t=60
Ind. 467	60	I	Cap:t=60
Ind. 469	60	S	Cap:t=60
Ind. 470	60	S	Cap:t=60
Ind. 471	60	S	Cap:t=60
Ind. 473	60	S	Cap:t=60
Ind. 474	60	I	Cap:t=60
Ind. 475	60	S	Cap:t=60
Ind. 476	60	S	Cap:t=60
Ind. 477	60	S	Cap:t=60
Ind. 478	60	I	Cap:t=60
Ind. 481	60	I	Cap:t=60
Ind. 482	60	S	Cap:t=60
Ind. 483	60	I	Cap:t=60
Ind. 485	60	S	Cap:t=60
Ind. 486	60	S	Cap:t=60
Ind. 487	60	S	Cap:t=60
Ind. 488	60	S	Cap:t=60
Ind. 489	60	S	Cap:t=60
Ind. 490	60	I	Cap:t=60
Ind. 491	60	S	Cap:t=60
Ind. 492	60	S	Cap:t=60
Ind. 493	60	S	Cap:t=60
Ind. 494	60	S	Cap:t=60
Ind. 495	60	S	Cap:t=60
Ind. 496	60	S	Cap:t=60
Ind. 497	60	S	Cap:t=60
Ind. 498	60	S	Cap:t=60
Ind. 499	60	S	Cap:t=60
Ind. 500	60	S	Cap:t=60
Ind. 501	60	S	Cap:t=60
Ind. 502	60	S	Cap:t=60
Ind. 503	60	S	Cap:t=60
Ind. 504	60	S	Cap:t=60
Ind. 505	60	S	Cap:t=60
Ind. 507	60	S	Cap:t=60
Ind. 508	60	S	Cap:t=60
Ind. 509	60	S	Cap:t=60
Ind. 510	60	S	Cap:t=60
Ind. 511	60	S	Cap:t=60
Ind. 512	60	I	Cap:t=60
Ind. 513	60	S	Cap:t=60
Ind. 514	60	S	Cap:t=60
Ind. 515	60	S	Cap:t=60
Ind. 516	60	S	Cap:t=60
Ind. 517	60	S	Cap:t=60
Ind. 518	60	S	Cap:t=60
Ind. 519	60	I	Cap:t=60
Ind. 520	60	S	Cap:t=60
Ind. 521	60	I	Cap:t=60
Ind. 522	60	I	Cap:t=60
Ind. 523	60	I	Cap:t=60
Ind. 524	60	S	Cap:t=60
Ind. 525	60	S	Cap:t=60
Ind. 526	60	S	Cap:t=60
Ind. 527	60	S	Cap:t=60
Ind. 528	60	S	Cap:t=60
Ind. 4	80	S	Cap:t=80
Ind. 7	80	I	Cap:t=80
Ind. 8	80	S	Cap:t=80
Ind. 24	80	S	Cap:t=80
Ind. 28	80	S	Cap:t=80
Ind. 32	80	I	Cap:t=80
Ind. 35	80	I	Cap:t=80
Ind. 42	80	I	Cap:t=80
Ind. 45	80	S	Cap:t=80
Ind. 46	80	I	Cap:t=80
Ind. 47	80	S	Cap:t=80
Ind. 49	80	I	Cap:t=80
Ind. 55	80	S	Cap:t=80
Ind. 57	80	S	Cap:t=80
Ind. 59	80	I	Cap:t=80
Ind. 63	80	I	Cap:t=80
Ind. 73	80	S	Cap:t=80
Ind. 83	80	S	Cap:t=80
Ind. 85	80	S	Cap:t=80
Ind. 86	80	S	Cap:t=80
Ind. 89	80	I	Cap:t=80
Ind. 90	80	S	Cap:t=80
Ind. 96	80	I	Cap:t=80
Ind. 97	80	S	Cap:t=80
Ind. 98	80	I	Cap:t=80
Ind. 101	80	S	Cap:t=80
Ind. 106	80	I	Cap:t=80
Ind. 110	80	S	Cap:t=80
Ind. 112	80	S	Cap:t=80
Ind. 115	80	S	Cap:t=80
Ind. 117	80	S	Cap:t=80
Ind. 132	80	I	Cap:t=80
Ind. 137	80	I	Cap:t=80
Ind. 143	80	I	Cap:t=80
Ind. 150	80	I	Cap:t=80
Ind. 153	80	I	Cap:t=80
Ind. 160	80	S	Cap:t=80
Ind. 165	80	S	Cap:t=80
Ind. 178	80	I	Cap:t=80
Ind. 180	80	S	Cap:t=80
Ind. 181	80	S	Cap:t=80
Ind. 187	80	I	Cap:t=80
Ind. 196	80	S	Cap:t=80
Ind. 198	80	I	Cap:t=80
Ind. 204	80	I	Cap:t=80
Ind. 209	80	I	Cap:t=80
Ind. 213	80	S	Cap:t=80
Ind. 226	80	S	Cap:t=80
Ind. 229	80	I	Cap:t=80
Ind. 235	80	S	Cap:t=80
Ind. 238	80	S	Cap:t=80
Ind. 239	80	I	Cap:t=80
Ind. 243	80	S	Cap:t=80
Ind. 245	80	I	Cap:t=80
Ind. 250	80	S	Cap:t=80
Ind. 252	80	S	Cap:t=80
Ind. 258	80	I	Cap:t=80
Ind. 259	80	I	Cap:t=80
Ind. 264	80	S	Cap:t=80
Ind. 268	80	I	Cap:t=80
Ind. 270	80	S	Cap:t=80
Ind. 273	80	S	Cap:t=80
Ind. 278	80	S	Cap:t=80
Ind. 280	80	S	Cap:t=80
Ind. 282	80	I	Cap:t=80
Ind. 286	80	I	Cap:t=80
Ind. 289	80	I	Cap:t=80
Ind. 290	80	I	Cap:t=80
Ind. 299	80	I	Cap:t=80
Ind. 303	80	I	Cap:t=80
Ind. 305	80	S	Cap:t=80
Ind. 313	80	I	Cap:t=80
Ind. 315	80	S	Cap:t=80
Ind. 319	80	I	Cap:t=80
Ind. 332	80	I	Cap:t=80
Ind. 335	80	I	Cap:t=80
Ind. 336	80	I	Cap:t=80
Ind. 339	80	S	Cap:t=80
Ind. 343	80	S	Cap:t=80
Ind. 344	80	I	Cap:t=80
Ind. 345	80	I	Cap:t=80
Ind. 348	80	S	Cap:t=80
Ind. 349	80	S	Cap:t=80
Ind. 352	80	S	Cap:t=80
Ind. 355	80	I	Cap:t=80
Ind. 356	80	I	Cap:t=80
Ind. 359	80	S	Cap:t=80
Ind. 361	80	S	Cap:t=80
Ind. 362	80	S	Cap:t=80
Ind. 363	80	S	Cap:t=80
Ind. 369	80	S	Cap:t=80
Ind. 370	80	I	Cap:t=80
Ind. 372	80	I	Cap:t=80
Ind. 375	80	S	Cap:t=80
Ind. 376	80	S	Cap:t=80
Ind. 377	80	S	Cap:t=80
Ind. 378	80	I	Cap:t=80
Ind. 384	80	I	Cap:t=80
Ind. 390	80	S	Cap:t=80
Ind. 391	80	I	Cap:t=80
Ind. 392	80	I	Cap:t=80
Ind. 393	80	I	Cap:t=80
Ind. 397	80	S	Cap:t=80
Ind. 401	80	S	Cap:t=80
Ind. 402	80	S	Cap:t=80
Ind. 403	80	S	Cap:t=80
Ind. 404	80	I	Cap:t=80
Ind. 415	80	I	Cap:t=80
Ind. 417	80	I	Cap:t=80
Ind. 419	80	S	Cap:t=80
Ind. 420	80	S	Cap:t=80
Ind. 421	80	I	Cap:t=80
Ind. 422	80	S	Cap:t=80
Ind. 423	80	I	Cap:t=80
Ind. 424	80	I	Cap:t=80
Ind. 426	80	I	Cap:t=80
Ind. 427	80	S	Cap:t=80
Ind. 434	80	I	Cap:t=80
Ind. 436	80	I	Cap:t=80
Ind. 438	80	I	Cap:t=80
Ind. 439	80	S	Cap:t=80
Ind. 442	80	I	Cap:t=80
Ind. 443	80	S	Cap:t=80
Ind. 444	80	I	Cap:t=80
Ind. 445	80	I	Cap:t=80
Ind. 448	80	S	Cap:t=80
Ind. 450	80	S	Cap:t=80
Ind. 451	80	I	Cap:t=80
Ind. 452	80	S	Cap:t=80
Ind. 453	80	I	Cap:t=80
Ind. 455	80	I	Cap:t=80
Ind. 456	80	I	Cap:t=80
Ind. 457	80	S	Cap:t=80
Ind. 459	80	I	Cap:t=80
Ind. 461	80	I	Cap:t=80
Ind. 462	80	S	Cap:t=80
Ind. 463	80	S	Cap:t=80
Ind. 465	80	I	Cap:t=80
Ind. 466	80	I	Cap:t=80
Ind. 467	80	I	Cap:t=80
Ind. 469	80	S	Cap:t=80
Ind. 470	80	I	Cap:t=80
Ind. 473	80	S	Cap:t=80
Ind. 474	80	I	Cap:t=80
Ind. 475	80	S	Cap:t=80
Ind. 477	80	I	Cap:t=80
Ind. 478	80	S	Cap:t=80
Ind. 483	80	S	Cap:t=80
Ind. 485	80	I	Cap:t=80
Ind. 486	80	I	Cap:t=80
Ind. 488	80	I	Cap:t=80
Ind. 489	80	I	Cap:t=80
Ind. 490	80	S	Cap:t=80
Ind. 491	80	I	Cap:t=80
Ind. 492	80	S	Cap:t=80
Ind. 496	80	I	Cap:t=80
Ind. 498	80	S	Cap:t=80
Ind. 499	80	I	Cap:t=80
Ind. 500	80	S	Cap:t=80
Ind. 501	80	I	Cap:t=80
Ind. 502	80	I	Cap:t=80
Ind. 503	80	I	Cap:t=80
Ind. 507	80	I	Cap:t=80
Ind. 508	80	S	Cap:t=80
Ind. 509	80	S	Cap:t=80
Ind. 511	80	S	Cap:t=80
Ind. 514	80	I	Cap:t=80
Ind. 517	80	S	Cap:t=80
Ind. 518	80	I	Cap:t=80
Ind. 519	80	I	Cap:t=80
Ind. 520	80	I	Cap:t=80
Ind. 521	80	I	Cap:t=80
Ind. 523	80	I	Cap:t=80
Ind. 524	80	I	Cap:t=80
Ind. 525	80	I	Cap:t=80
Ind. 526	80	I	Cap:t=80
Ind. 527	80	I	Cap:t=80
Ind. 528	80	I	Cap:t=80
Ind. 529	80	I	Cap:t=80
Ind. 530	80	I	Cap:t=80
Ind. 531	80	S	Cap:t=80
Ind. 532	80	I	Cap:t=80
Ind. 533	80	S	Cap:t=80
Ind. 535	80	I	Cap:t=80
Ind. 536	80	I	Cap:t=80
Ind. 537	80	S	Cap:t=80
Ind. 540	80	S	Cap:t=80
Ind. 541	80	I	Cap:t=80
Ind. 542	80	I	Cap:t=80
Ind. 543	80	S	Cap:t=80
Ind. 544	80	I	Cap:t=80
Ind. 546	80	I	Cap:t=80
Ind. 547	80	S	Cap:t=80
Ind. 552	80	I	Cap:t=80
Ind. 553	80	S	Cap:t=80
Ind. 554	80	S	Cap:t=80
Ind. 556	80	S	Cap:t=80
Ind. 557	80	S	Cap:t=80
Ind. 558	80	I	Cap:t=80
Ind. 560	80	S	Cap:t=80
Ind. 561	80	S	Cap:t=80
Ind. 562	80	I	Cap:t=80
Ind. 564	80	S	Cap:t=80
Ind. 565	80	S	Cap:t=80
Ind. 567	80	S	Cap:t=80
Ind. 568	80	S	Cap:t=80
Ind. 569	80	S	Cap:t=80
Ind. 570	80	S	Cap:t=80
Ind. 571	80	S	Cap:t=80
Ind. 572	80	S	Cap:t=80
Ind. 574	80	I	Cap:t=80
Ind. 575	80	I	Cap:t=80
Ind. 576	80	S	Cap:t=80
Ind. 577	80	S	Cap:t=80
Ind. 578	80	S	Cap:t=80
Ind. 579	80	S	Cap:t=80
Ind. 580	80	S	Cap:t=80
Ind. 581	80	S	Cap:t=80
Ind. 582	80	S	Cap:t=80
Ind. 583	80	I	Cap:t=80
Ind. 584	80	S	Cap:t=80
Ind. 585	80	S	Cap:t=80
Ind. 586	80	S	Cap:t=80
Ind. 587	80	S	Cap:t=80
Ind. 588	80	S	Cap:t=80
Ind. 589	80	I	Cap:t=80
Ind. 590	80	S	Cap:t=80
Ind. 591	80	S	Cap:t=80
Ind. 592	80	I	Cap:t=80
Ind. 593	80	I	Cap:t=80
Ind. 594	80	S	Cap:t=80
Ind. 595	80	S	Cap:t=80
Ind. 596	80	S	Cap:t=80
Ind. 597	80	S	Cap:t=80
Ind. 598	80	S	Cap:t=80
Ind. 599	80	S	Cap:t=80
Ind. 600	80	S	Cap:t=80
Ind. 601	80	S	Cap:t=80
Ind. 602	80	S	Cap:t=80
Ind. 8	100	I	Cap:t=100
Ind. 24	100	I	Cap:t=100
Ind. 28	100	S	Cap:t=100
Ind. 35	100	S	Cap:t=100
Ind. 45	100	S	Cap:t=100
Ind. 47	100	S	Cap:t=100
Ind. 57	100	S	Cap:t=100
Ind. 59	100	I	Cap:t=100
Ind. 73	100	I	Cap:t=100
Ind. 85	100	I	Cap:t=100
Ind. 89	100	I	Cap:t=100
Ind. 90	100	I	Cap:t=100
Ind. 97	100	S	Cap:t=100
Ind. 98	100	I	Cap:t=100
Ind. 110	100	S	Cap:t=100
Ind. 115	100	I	Cap:t=100
Ind. 137	100	S	Cap:t=100
Ind. 153	100	S	Cap:t=100
Ind. 160	100	S	Cap:t=100
Ind. 165	100	I	Cap:t=100
Ind. 180	100	I	Cap:t=100
Ind. 181	100	S	Cap:t=100
Ind. 187	100	I	Cap:t=100
Ind. 196	100	I	Cap:t=100
Ind. 198	100	S	Cap:t=100
Ind. 204	100	I	Cap:t=100
Ind. 213	100	S	Cap:t=100
Ind. 226	100	I	Cap:t=100
Ind. 229	100	I	Cap:t=100
Ind. 238	100	S	Cap:t=100
Ind. 239	100	I	Cap:t=100
Ind. 243	100	S	Cap:t=100
Ind. 245	100	S	Cap:t=100
Ind. 250	100	S	Cap:t=100
Ind. 252	100	I	Cap:t=100
Ind. 258	100	I	Cap:t=100
Ind. 259	100	I	Cap:t=100
Ind. 264	100	S	Cap:t=100
Ind. 268	100	I	Cap:t=100
Ind. 270	100	I	Cap:t=100
Ind. 273	100	I	Cap:t=100
Ind. 278	100	S	Cap:t=100
Ind. 289	100	I	Cap:t=100
Ind. 290	100	I	Cap:t=100
Ind. 303	100	S	Cap:t=100
Ind. 305	100	I	Cap:t=100
Ind. 315	100	I	Cap:t=100
Ind. 319	100	I	Cap:t=100
Ind. 332	100	S	Cap:t=100
Ind. 335	100	S	Cap:t=100
Ind. 339	100	I	Cap:t=100
Ind. 345	100	S	Cap:t=100
Ind. 348	100	S	Cap:t=100
Ind. 355	100	S	Cap:t=100
Ind. 356	100	S	Cap:t=100
Ind. 359	100	I	Cap:t=100
Ind. 362	100	I	Cap:t=100
Ind. 369	100	I	Cap:t=100
Ind. 375	100	S	Cap:t=100
Ind. 376	100	S	Cap:t=100
Ind. 377	100	S	Cap:t=100
Ind. 384	100	I	Cap:t=100
Ind. 390	100	S	Cap:t=100
Ind. 391	100	S	Cap:t=100
Ind. 393	100	S	Cap:t=100
Ind. 397	100	S	Cap:t=100
Ind. 419	100	S	Cap:t=100
Ind. 420	100	S	Cap:t=100
Ind. 422	100	I	Cap:t=100
Ind. 424	100	I	Cap:t=100
Ind. 427	100	S	Cap:t=100
Ind. 434	100	S	Cap:t=100
Ind. 436	100	I	Cap:t=100
Ind. 438	100	S	Cap:t=100
Ind. 443	100	I	Cap:t=100
Ind. 445	100	S	Cap:t=100
Ind. 450	100	S	Cap:t=100
Ind. 451	100	I	Cap:t=100
Ind. 452	100	S	Cap:t=100
Ind. 453	100	S	Cap:t=100
Ind. 455	100	S	Cap:t=100
Ind. 456	100	I	Cap:t=100
Ind. 457	100	S	Cap:t=100
Ind. 459	100	S	Cap:t=100
Ind. 462	100	S	Cap:t=100
Ind. 463	100	I	Cap:t=100
Ind. 465	100	I	Cap:t=100
Ind. 466	100	I	Cap:t=100
Ind. 469	100	S	Cap:t=100
Ind. 470	100	S	Cap:t=100
Ind. 473	100	S	Cap:t=100
Ind. 474	100	I	Cap:t=100
Ind. 475	100	I	Cap:t=100
Ind. 477	100	S	Cap:t=100
Ind. 478	100	S	Cap:t=100
Ind. 483	100	S	Cap:t=100
Ind. 485	100	I	Cap:t=100
Ind. 486	100	S	Cap:t=100
Ind. 488	100	S	Cap:t=100
Ind. 489	100	S	Cap:t=100
Ind. 490	100	I	Cap:t=100
Ind. 496	100	I	Cap:t=100
Ind. 499	100	S	Cap:t=100
Ind. 501	100	I	Cap:t=100
Ind. 503	100	I	Cap:t=100
Ind. 507	100	I	Cap:t=100
Ind. 508	100	I	Cap:t=100
Ind. 509	100	S	Cap:t=100
Ind. 517	100	S	Cap:t=100
Ind. 518	100	S	Cap:t=100
Ind. 519	100	I	Cap:t=100
Ind. 520	100	S	Cap:t=100
Ind. 521	100	I	Cap:t=100
Ind. 524	100	I	Cap:t=100
Ind. 525	100	I	Cap:t=100
Ind. 526	100	I	Cap:t=100
Ind. 527	100	I	Cap:t=100
Ind. 528	100	I	Cap:t=100
Ind. 529	100	I	Cap:t=100
Ind. 530	100	I	Cap:t=100
Ind. 531	100	I	Cap:t=100
Ind. 536	100	I	Cap:t=100
Ind. 540	100	S	Cap:t=100
Ind. 541	100	S	Cap:t=100
Ind. 542	100	I	Cap:t=100
Ind. 544	100	I	Cap:t=100
Ind. 546	100	S	Cap:t=100
Ind. 547	100	S	Cap:t=100
Ind. 553	100	I	Cap:t=100
Ind. 558	100	I	Cap:t=100
Ind. 561	100	S	Cap:t=100
Ind. 562	100	I	Cap:t=100
Ind. 565	100	S	Cap:t=100
Ind. 567	100	S	Cap:t=100
Ind. 568	100	S	Cap:t=100
Ind. 571	100	S	Cap:t=100
Ind. 572	100	I	Cap:t=100
Ind. 574	100	I	Cap:t=100
Ind. 575	100	I	Cap:t=100
Ind. 576	100	S	Cap:t=100
Ind. 578	100	I	Cap:t=100
Ind. 580	100	I	Cap:t=100
Ind. 581	100	S	Cap:t=100
Ind. 582	100	S	Cap:t=100
Ind. 584	100	I	Cap:t=100
Ind. 585	100	S	Cap:t=100
Ind. 587	100	S	Cap:t=100
Ind. 588	100	S	Cap:t=100
Ind. 589	100	I	Cap:t=100
Ind. 591	100	S	Cap:t=100
Ind. 592	100	I	Cap:t=100
Ind. 593	100	I	Cap:t=100
Ind. 594	100	I	Cap:t=100
Ind. 595	100	I	Cap:t=100
Ind. 596	100	S	Cap:t=100
Ind. 597	100	I	Cap:t=100
Ind. 599	100	I	Cap:t=100
Ind. 600	100	S	Cap:t=100
Ind. 601	100	I	Cap:t=100
Ind. 602	100	I	Cap:t=100
Ind. 605	100	I	Cap:t=100
Ind. 606	100	I	Cap:t=100
Ind. 607	100	S	Cap:t=100
Ind. 611	100	S	Cap:t=100
Ind. 612	100	I	Cap:t=100
Ind. 613	100	S	Cap:t=100
Ind. 614	100	S	Cap:t=100
Ind. 615	100	I	Cap:t=100
Ind. 617	100	I	Cap:t=100
Ind. 618	100	I	Cap:t=100
Ind. 621	100	S	Cap:t=100
Ind. 623	100	I	Cap:t=100
Ind. 624	100	I	Cap:t=100
Ind. 625	100	I	Cap:t=100
Ind. 626	100	S	Cap:t=100
Ind. 627	100	I	Cap:t=100
Ind. 628	100	I	Cap:t=100
Ind. 629	100	I	Cap:t=100
Ind. 630	100	I	Cap:t=100
Ind. 632	100	I	Cap:t=100
Ind. 633	100	S	Cap:t=100
Ind. 635	100	S	Cap:t=100
Ind. 637	100	I	Cap:t=100
Ind. 638	100	S	Cap:t=100
Ind. 639	100	I	Cap:t=100
Ind. 640	100	S	Cap:t=100
Ind. 641	100	S	Cap:t=100
Ind. 642	100	I	Cap:t=100
Ind. 643	100	S	Cap:t=100
Ind. 644	100	S	Cap:t=100
Ind. 645	100	S	Cap:t=100
Ind. 647	100	I	Cap:t=100
Ind. 648	100	S	Cap:t=100
Ind. 649	100	S	Cap:t=100
Ind. 650	100	I	Cap:t=100
Ind. 651	100	I	Cap:t=100
Ind. 652	100	S	Cap:t=100
Ind. 653	100	I	Cap:t=100
Ind. 656	100	I	Cap:t=100
Ind. 657	100	I	Cap:t=100
Ind. 660	100	S	Cap:t=100
Ind. 661	100	I	Cap:t=100
Ind. 662	100	I	Cap:t=100
Ind. 663	100	S	Cap:t=100
Ind. 664	100	S	Cap:t=100
Ind. 666	100	S	Cap:t=100
Ind. 667	100	S	Cap:t=100
Ind. 668	100	S	Cap:t=100
Ind. 669	100	S	Cap:t=100
Ind. 670	100	S	Cap:t=100
Ind. 671	100	I	Cap:t=100
Ind. 672	100	S	Cap:t=100
Ind. 673	100	I	Cap:t=100
Ind. 674	100	S	Cap:t=100
Ind. 675	100	S	Cap:t=100
Ind. 676	100	S	Cap:t=100
Ind. 677	100	S	Cap:t=100
Ind. 678	100	S	Cap:t=100
Ind. 679	100	S	Cap:t=100
Ind. 680	100	I	Cap:t=100
Ind. 681	100	I	Cap:t=100
Ind. 682	100	S	Cap:t=100
Ind. 683	100	S	Cap:t=100
Ind. 684	100	S	Cap:t=100
Ind. 686	100	S	Cap:t=100
Ind. 687	100	S	Cap:t=100
Ind. 688	100	S	Cap:t=100
Ind. 689	100	S	Cap:t=100
Ind. 690	100	S	Cap:t=100
Ind. 691	100	I	Cap:t=100
Ind. 692	100	S	Cap:t=100
Ind. 693	100	S	Cap:t=100
Ind. 694	100	S	Cap:t=100
Ind. 695	100	S	Cap:t=100
Ind. 696	100	S	Cap:t=100
Ind. 697	100	S	Cap:t=100
Ind. 698	100	S	Cap:t=100
Ind. 28	120	S	Cap:t=120
Ind. 35	120	S	Cap:t=120
Ind. 47	120	I	Cap:t=120
Ind. 57	120	S	Cap:t=120
Ind. 73	120	I	Cap:t=120
Ind. 85	120	S	Cap:t=120
Ind. 98	120	S	Cap:t=120
Ind. 110	120	S	Cap:t=120
Ind. 115	120	I	Cap:t=120
Ind. 137	120	S	Cap:t=120
Ind. 160	120	I	Cap:t=120
Ind. 165	120	I	Cap:t=120
Ind. 180	120	S	Cap:t=120
Ind. 187	120	I	Cap:t=120
