ID,value
"Prod-1106",-0.88152
"Prod-1107",-1.46873
"Prod-1108",1.52005
"Prod-1109",-2.0908
"Prod-1110",0.218163
"Prod-1111",-0.138412
"Prod-1112",1.18625
"Prod-1113",-0.796805
"Prod-1114",-0.770291
"Prod-1115",0.361169
"Prod-1116",-1.12695
"Prod-1117",0.60849
"Prod-1118",0.444402
"Prod-1119",-0.164104
"Prod-1120",1.33064
"Prod-1121",0.275592
"Prod-1122",-0.337811
"Prod-1123",-1.11874
"Prod-1124",0.385523
"Prod-1125",-1.2051
"Prod-1126",0.74986
"Prod-1127",0.787601
"Prod-1128",0.360735
"Prod-1129",2.38126
"Prod-1130",0.33247
"Prod-1131",0.427508
"Prod-1132",-1.37114
"Prod-1133",-1.08917
"Prod-1134",1.26193
"Prod-1135",-0.716929
"Prod-1136",0.082969
"Prod-1137",-0.0390627
"Prod-1138",0.522125
"Prod-1139",-2.50508
"Prod-1140",1.08676
"Prod-1141",-0.641718
"Prod-1142",-1.64457
"Prod-1143",-1.67721
"Prod-1144",0.0413952
"Prod-1145",-1.50755
"Prod-1146",0.560377
"Prod-1147",-0.919076
"Prod-1148",-0.138779
"Prod-1149",0.773618
"Prod-1150",-0.366469
"Prod-1151",0.37049
"Prod-1152",0.0564122
"Prod-1153",0.496286
"Prod-1154",1.28383
"Prod-1155",0.0345637
"Prod-1156",-1.31966
"Prod-1157",-0.266534
"Prod-1158",-0.751201
"Prod-1159",0.0775564
"Prod-1160",-1.2991
"Prod-1161",-1.97924
"Prod-1162",-0.172063
"Prod-1163",-1.29721
"Prod-1164",-0.079471
"Prod-1165",-0.840478
"Prod-1166",-0.267877
"Prod-1167",-0.492207
"Prod-1168",0.315461
"Prod-1169",0.940088
"Prod-1170",1.53332
"Prod-1171",-1.03358
"Prod-1172",-0.157059
"Prod-1173",-1.52663
"Prod-1174",0.100514
"Prod-1175",-1.25694
"Prod-1176",0.504006
"Prod-1177",0.63049
"Prod-1178",0.11292
"Prod-1179",1.65346
"Prod-1180",-0.450231
"Prod-1181",1.24611
"Prod-1182",-0.696514
"Prod-1183",-1.68397
"Prod-1184",-1.47323
"Prod-1185",-0.818492
"Prod-1186",0.676673
"Prod-1187",-1.23015
"Prod-1188",0.370234
"Prod-1189",1.86878
"Prod-1190",0.791786
"Prod-1191",-0.101896
"Prod-1192",0.244151
"Prod-1193",0.605436
"Prod-1194",-0.40317
"Prod-1195",-1.45953
"Prod-1196",1.03299
"Prod-1197",-0.04249
"Prod-1198",1.6095
"Prod-1199",1.72068
"Prod-1200",0.593271
"Prod-1201",0.619844
"Prod-1202",0.247883
"Prod-1203",0.105559
"Prod-1204",-0.555741
"Prod-1205",-0.26092
"Prod-1206",0.972786
"Prod-1207",0.506174
"Prod-1208",0.776106
"Prod-1209",-2.044
"Prod-1210",-0.927776
"Prod-1211",1.33287
"Prod-1212",-0.29682
"Prod-1213",-0.747042
"Prod-1214",0.410008
"Prod-1215",0.253087
"Prod-1216",0.0442763
"Prod-1217",-1.4961
"Prod-1218",-1.29906
"Prod-1219",1.09631
"Prod-1220",-1.83901
"Prod-1221",0.842075
"Prod-1222",-0.342771
"Prod-1223",0.387174
"Prod-1224",0.446676
"Prod-1225",2.23178
"Prod-1226",-0.920847
"Prod-1227",0.725339
"Prod-1228",0.769858
"Prod-1229",-0.630675
"Prod-1230",-0.824209
"Prod-1231",0.711286
"Prod-1232",-0.0801585
"Prod-1233",0.892
"Prod-1234",0.0647772
"Prod-1235",-1.36343
"Prod-1236",-2.16954
"Prod-1237",-0.569812
"Prod-1238",1.51348
"Prod-1239",0.783402
"Prod-1240",-0.020658
"Prod-1241",-1.77248
"Prod-1242",0.761572
"Prod-1243",-1.14407
"Prod-1244",2.21832
"Prod-1245",-1.29699
"Prod-1246",-0.235474
"Prod-1247",-0.826725
"Prod-1248",-0.436765
"Prod-1249",-0.183215
"Prod-1250",-0.0668855
"Prod-1251",-1.73436
"Prod-1252",-1.25876
"Prod-1253",-0.478264
"Prod-1254",-0.157466
"Prod-1255",-0.22782
"Prod-1256",-0.24397
"Prod-1257",0.0604997
"Prod-1258",-0.147225
"Prod-1259",-0.144758
"Prod-1260",-0.0938558
"Prod-1261",1.05996
"Prod-1262",-1.41292
"Prod-1263",0.862712
"Prod-1264",0.224258
"Prod-1265",0.342311
"Prod-1266",-0.0605281
"Prod-1267",-0.298783
"Prod-1268",-0.915366
"Prod-1269",-0.647999
"Prod-1270",-0.204043
"Prod-1271",0.99853
"Prod-1272",-0.6411
"Prod-1273",0.958176
"Prod-1274",0.575334
"Prod-1275",-0.546901
"Prod-1276",1.38733
"Prod-1277",0.697989
"Prod-1278",0.25041
"Prod-1279",-1.35471
"Prod-1280",0.410205
"Prod-1281",0.452521
"Prod-1282",-1.23253
"Prod-1283",1.58392
"Prod-1284",1.12593
"Prod-1285",0.0357757
"Prod-1286",-0.257037
"Prod-1287",1.1248
"Prod-1288",0.536406
"Prod-1289",0.0400893
"Prod-1290",-2.03616
"Prod-1291",0.813667
"Prod-1292",0.80729
"Prod-1293",-1.72522
"Prod-1294",-0.0979388
"Prod-1295",-2.06074
"Prod-1296",0.501876
"Prod-1297",0.735549
"Prod-1298",0.0123416
"Prod-1299",0.199058
"Prod-1300",-0.792547
"Prod-1301",-0.00166347
"Prod-1302",1.25881
"Prod-1303",1.26487
"Prod-1304",0.0895598
"Prod-1305",-1.24239
"Prod-1306",-0.792921
"Prod-1307",-2.47328
"Prod-1308",0.355823
"Prod-1309",-0.17781
"Prod-1310",-1.07662
"Prod-1311",0.491915
"Prod-1312",-1.40768
"Prod-1313",0.804665
"Prod-1314",-2.33124
"Prod-1315",-1.21417
"Prod-1316",-0.944081
"Prod-1317",-0.225147
"Prod-1318",0.448701
"Prod-1319",0.465878
"Prod-1320",-1.20672
"Prod-1321",-1.22688
"Prod-1322",0.453478
"Prod-1323",-1.14298
"Prod-1324",0.905707
"Prod-1325",1.06997
"Prod-1326",-1.27069
"Prod-1327",-0.296684
"Prod-1328",-1.5402
"Prod-1329",-0.387181
"Prod-1330",1.04291
"Prod-1331",0.0758466
"Prod-1332",-0.633847
"Prod-1333",-1.55623
"Prod-1334",0.0214804
"Prod-1335",0.453714
"Prod-1336",0.141437
"Prod-1337",-0.0288435
"Prod-1338",-0.50036
"Prod-1339",0.474318
"Prod-1340",-0.34089
"Prod-1341",0.798872
"Prod-1342",0.466821
"Prod-1343",-0.846036
"Prod-1344",-1.76292
"Prod-1345",-0.427921
"Prod-1346",-0.105051
"Prod-1347",0.66892
"Prod-1348",-0.686746
"Prod-1349",0.201044
"Prod-1350",-0.451431
"Prod-1351",-1.05986
"Prod-1352",-1.63834
"Prod-1353",-0.499737
"Prod-1354",0.459152
"Prod-1355",0.213602
"Prod-1356",-0.310426
"Prod-1357",-0.307749
"Prod-1358",0.131649
"Prod-1359",0.71854
"Prod-1360",-0.650022
"Prod-1361",-1.09621
"Prod-1362",0.0834146
"Prod-1363",-0.334488
"Prod-1364",0.951503
"Prod-1365",0.309097
"Prod-1366",0.455884
"Prod-1367",-1.24744
"Prod-1368",-0.323671
"Prod-1369",-1.70751
"Prod-1370",1.25292
"Prod-1371",-0.433776
"Prod-1372",0.685657
"Prod-1373",-0.697204
"Prod-1374",-1.61535
"Prod-1375",0.193325
"Prod-1376",0.246806
"Prod-1377",0.68395
"Prod-1378",1.20322
"Prod-1379",-1.0292
"Prod-1380",-0.69668
"Prod-1381",-0.794196
"Prod-1382",0.594968
"Prod-1383",0.75524
"Prod-1384",2.05412
"Prod-1385",0.437664
"Prod-1386",1.00477
"Prod-1387",1.50121
"Prod-1388",-0.377816
"Prod-1389",-1.02273
"Prod-1390",0.478134
"Prod-1391",-0.212279
"Prod-1392",0.394037
"Prod-1393",-0.973376
"Prod-1394",0.710329
"Prod-1395",-1.48547
"Prod-1396",-0.361136
"Prod-1397",0.290923
"Prod-1398",0.0251221
"Prod-1399",-0.526263
"Prod-1400",-0.726379
"Prod-1401",1.33569
"Prod-1402",-1.67988
"Prod-1403",-0.592777
"Prod-1404",-0.735526
"Prod-1405",0.789982
"Prod-1406",1.22256
"Prod-1407",-0.750727
"Prod-1408",0.431255
"Prod-1409",0.499209
"Prod-1410",0.440952
"Prod-1411",-0.341424
"Prod-1412",1.21875
"Prod-1413",-1.81032
"Prod-1414",-0.472687
"Prod-1415",-1.37194
"Prod-1416",-1.2014
"Prod-1417",-1.11142
"Prod-1418",1.33125
"Prod-1419",-0.863492
"Prod-1420",-2.77088
"Prod-1421",0.875419
"Prod-1422",-1.20513
"Prod-1423",2.11203
"Prod-1424",2.54595
"Prod-1425",-0.748725
"Prod-1426",-0.0130781
"Prod-1427",-0.202647
"Prod-1428",-0.728327
"Prod-1429",1.52879
"Prod-1430",0.773879
"Prod-1431",1.34556
"Prod-1432",0.438346
"Prod-1433",0.949194
"Prod-1434",-0.402829
"Prod-1435",-1.06014
"Prod-1436",0.506817
"Prod-1437",0.17914
"Prod-1438",-0.676725
"Prod-1439",0.183809
"Prod-1440",-0.502094
"Prod-1441",-0.698254
"Prod-1442",0.932238
"Prod-1443",-0.79416
"Prod-1444",0.0963424
"Prod-1445",0.759815
"Prod-1446",-0.473544
"Prod-1447",0.256317
"Prod-1448",-0.823698
"Prod-1449",0.512549
"Prod-1450",0.987215
"Prod-1451",-0.0488935
"Prod-1452",-1.53336
"Prod-1453",0.961637
"Prod-1454",0.0530656
"Prod-1455",1.21192
"Prod-1456",0.016233
"Prod-1457",0.656207
"Prod-1458",0.925673
"Prod-1459",-0.250177
"Prod-1460",-1.24134
"Prod-1461",-0.281248
"Prod-1462",0.0422675
"Prod-1463",-1.01133
"Prod-1464",2.04511
"Prod-1465",-0.542741
"Prod-1466",-1.29859
"Prod-1467",-0.0962442
"Prod-1468",-0.334873
"Prod-1469",0.623533
"Prod-1470",-0.0485946
"Prod-1471",0.656177
"Prod-1472",-1.09115
"Prod-1473",-1.06164
"Prod-1474",-1.06414
"Prod-1475",-1.25745
"Prod-1476",-1.00849
"Prod-1477",0.0287809
"Prod-1478",-0.0270362
"Prod-1479",-0.403442
"Prod-1480",-1.56209
"Prod-1481",-0.576031
"Prod-1482",-1.07944
"Prod-1483",-1.2135
"Prod-1484",-0.970337
"Prod-1485",-1.69082
"Prod-1486",-1.22171
"Prod-1487",0.831787
"Prod-1488",1.13516
"Prod-1489",-0.776874
"Prod-1490",1.00184
"Prod-1491",-0.963289
"Prod-1492",0.279085
"Prod-1493",0.0528774
"Prod-1494",1.47658
"Prod-1495",0.427807
"Prod-1496",-0.235097
"Prod-1497",1.87453
"Prod-1498",0.157367
"Prod-1499",-0.40763
"Prod-1500",0.395593
"Prod-1501",-0.00480357
"Prod-1502",0.902405
"Prod-1503",0.643976
"Prod-1504",-1.82283
"Prod-1505",-0.357008
"Prod-1506",0.438244
"Prod-1507",-0.960348
"Prod-1508",0.802914
"Prod-1509",-0.499427
"Prod-1510",0.63363
"Prod-1511",-2.29272
"Prod-1512",-0.929701
"Prod-1513",0.101239
"Prod-1514",0.659168
"Prod-1515",1.1893
"Prod-1516",0.433087
"Prod-1517",-0.601771
"Prod-1518",0.171452
"Prod-1519",-0.0964616
"Prod-1520",-0.388072
"Prod-1521",-0.547045
"Prod-1522",-0.117749
"Prod-1523",0.909594
"Prod-1524",0.118451
"Prod-1525",0.0209642
"Prod-1526",1.56421
"Prod-1527",-0.795319
"Prod-1528",0.0725423
"Prod-1529",0.643144
"Prod-1530",2.29946
"Prod-1531",1.33407
"Prod-1532",1.00212
"Prod-1533",0.0394243
"Prod-1534",-1.15763
"Prod-1535",-2.05946
"Prod-1536",0.0874458
"Prod-1537",-0.773994
"Prod-1538",-0.367946
"Prod-1539",-0.0250919
"Prod-1540",-1.35524
"Prod-1541",-0.521267
"Prod-1542",-0.713959
"Prod-1543",-1.21666
"Prod-1544",1.15309
"Prod-1545",1.46942
"Prod-1546",0.431633
"Prod-1547",-2.16198
"Prod-1548",0.678427
"Prod-1549",-3.3487
"Prod-1550",-0.0777599
"Prod-1551",-0.880551
"Prod-1552",-0.0125956
"Prod-1553",0.792173
"Prod-1554",0.474437
"Prod-1555",0.10689
"Prod-1556",0.858738
"Prod-1557",0.633562
"Prod-1558",-0.677674
"Prod-1559",-0.511246
"Prod-1560",-0.988626
"Prod-1561",-0.949331
"Prod-1562",0.842181
"Prod-1563",-1.19081
"Prod-1564",-1.10408
"Prod-1565",0.117917
"Prod-1566",-0.0338256
"Prod-1567",0.284513
"Prod-1568",1.46788
"Prod-1569",0.381361
"Prod-1570",0.708035
"Prod-1571",0.160475
"Prod-1572",-1.53069
"Prod-1573",-0.599514
"Prod-1574",0.527398
"Prod-1575",1.20797
"Prod-1576",1.35679
"Prod-1577",-0.922048
"Prod-1578",0.892723
"Prod-1579",-1.14363
"Prod-1580",1.78606
"Prod-1581",0.306007
"Prod-1582",0.0732563
"Prod-1583",-0.796324
"Prod-1584",-1.00917
"Prod-1585",0.323681
"Prod-1586",-0.447794
"Prod-1587",-2.08365
"Prod-1588",2.00346
"Prod-1589",0.0250926
"Prod-1590",1.01465
"Prod-1591",-0.00730513
"Prod-1592",1.46545
"Prod-1593",-0.282384
"Prod-1594",-0.415344
"Prod-1595",-0.336212
"Prod-1596",0.819247
"Prod-1597",0.557086
"Prod-1598",0.205973
"Prod-1599",0.600642
"Prod-1600",-0.929407
"Prod-1601",0.584902
"Prod-1602",0.383114
"Prod-1603",-1.04222
"Prod-1604",0.498517
"Prod-1605",0.599152
"Prod-1606",0.152872
"Prod-1607",0.451677
"Prod-1608",-1.80612
"Prod-1609",-0.166418
"Prod-1610",-1.51782
"Prod-1611",0.214077
"Prod-1612",-0.12238
"Prod-1613",0.830812
"Prod-1614",0.516512
"Prod-1615",0.3942
"Prod-1616",-0.214743
"Prod-1617",-0.663652
"Prod-1618",-2.16304
"Prod-1619",0.261771
"Prod-1620",0.478873
"Prod-1621",0.496005
"Prod-1622",1.76199
"Prod-1623",0.281126
"Prod-1624",1.48315
"Prod-1625",-1.26887
"Prod-1626",-0.972965
"Prod-1627",-1.61643
"Prod-1628",0.31482
"Prod-1629",0.838209
"Prod-1630",-1.70766
"Prod-1631",0.479993
"Prod-1632",-2.1593
"Prod-1633",-1.24639
"Prod-1634",-0.172432
"Prod-1635",-1.47539
"Prod-1636",-0.696535
"Prod-1637",0.0313847
"Prod-1638",0.57843
"Prod-1639",1.564
"Prod-1640",-1.5782
"Prod-1641",-2.89681
"Prod-1642",0.300947
"Prod-1643",-0.190733
"Prod-1644",2.65219
"Prod-1645",-0.304222
"Prod-1646",-0.316904
"Prod-1647",-0.63829
"Prod-1648",-1.39451
"Prod-1649",-0.652766
"Prod-1650",-1.36065
"Prod-1651",0.131133
"Prod-1652",-0.644845
"Prod-1653",-0.752334
"Prod-1654",-1.6037
"Prod-1655",1.23025
"Prod-1656",0.101147
"Prod-1657",-0.746092
"Prod-1658",-0.777325
"Prod-1659",0.85441
"Prod-1660",0.73961
"Prod-1661",-2.10604
"Prod-1662",-0.631672
"Prod-1663",0.277196
"Prod-1664",-0.935784
"Prod-1665",0.457082
"Prod-1666",-0.589148
"Prod-1667",0.235583
"Prod-1668",0.906498
"Prod-1669",0.550417
"Prod-1670",-0.720303
"Prod-1671",-1.24731
"Prod-1672",-0.0841508
"Prod-1673",1.43402
"Prod-1674",0.332932
"Prod-1675",-0.0368859
"Prod-1676",-0.862712
"Prod-1677",-0.84725
"Prod-1678",-1.09998
"Prod-1679",0.780445
"Prod-1680",-1.27569
"Prod-1681",0.711551
"Prod-1682",0.19746
"Prod-1683",-0.0190413
"Prod-1684",0.25556
"Prod-1685",0.82385
"Prod-1686",-2.08494
"Prod-1687",-2.33449
"Prod-1688",0.908892
"Prod-1689",-1.37599
"Prod-1690",0.0873734
"Prod-1691",0.336261
"Prod-1692",0.968253
"Prod-1693",0.052141
"Prod-1694",1.26574
"Prod-1695",-0.911721
"Prod-1696",1.37178
"Prod-1697",-0.485214
"Prod-1698",1.45849
"Prod-1699",0.130801
"Prod-1700",-0.0283864
"Prod-1701",-0.670981
"Prod-1702",0.168301
"Prod-1703",0.815702
"Prod-1704",-0.973795
"Prod-1705",1.00575
"Prod-1706",0.332087
"Prod-1707",0.491483
"Prod-1708",-0.544996
"Prod-1709",-0.0429342
"Prod-1710",1.806
"Prod-1711",1.42438
"Prod-1712",0.550334
"Prod-1713",0.166729
"Prod-1714",0.355112
"Prod-1715",-0.0427119
"Prod-1716",1.66665
"Prod-1717",-0.228809
"Prod-1718",2.98294
"Prod-1719",-0.0235232
"Prod-1720",-0.464495
"Prod-1721",-0.546174
"Prod-1722",1.05203
"Prod-1723",0.093791
"Prod-1724",1.17829
"Prod-1725",-0.347822
"Prod-1726",0.5717
"Prod-1727",-0.709446
"Prod-1728",0.167376
"Prod-1729",0.634052
"Prod-1730",-0.159913
"Prod-1731",-0.878903
"Prod-1732",0.118483
"Prod-1733",-0.311409
"Prod-1734",-0.159151
"Prod-1735",2.04891
"Prod-1736",-0.795787
"Prod-1737",-1.59503
"Prod-1738",-0.0836436
"Prod-1739",0.561016
"Prod-1740",0.102476
"Prod-1741",-0.465293
"Prod-1742",-1.41223
"Prod-1743",-0.0716826
"Prod-1744",1.78251
"Prod-1745",0.488008
"Prod-1746",-0.00892233
"Prod-1747",-0.660908
"Prod-1748",-1.17738
"Prod-1749",-2.57596
"Prod-1750",1.22763
"Prod-1751",1.09067
"Prod-1752",1.8006
"Prod-1753",-0.750073
"Prod-1754",0.0423422
"Prod-1755",-0.280555
"Prod-1756",0.101387
"Prod-1757",1.13758
"Prod-1758",-1.0614
"Prod-1759",0.125084
"Prod-1760",-0.228192
"Prod-1761",0.0676877
"Prod-1762",-3.48151
"Prod-1763",1.04878
"Prod-1764",-0.907303
"Prod-1765",-0.827708
"Prod-1766",-1.27732
"Prod-1767",-1.0327
"Prod-1768",0.765251
"Prod-1769",-1.45144
"Prod-1770",-1.02696
"Prod-1771",-1.40452
"Prod-1772",0.40881
"Prod-1773",1.18522
"Prod-1774",1.39526
"Prod-1775",-0.515716
"Prod-1776",0.451071
"Prod-1777",0.0478252
"Prod-1778",-0.046514
"Prod-1779",-1.00498
"Prod-1780",-0.257026
"Prod-1781",-0.747571
"Prod-1782",-0.531261
"Prod-1783",1.25161
"Prod-1784",1.97049
"Prod-1785",2.00464
"Prod-1786",2.21516
"Prod-1787",1.28886
"Prod-1788",-0.101839
"Prod-1789",-1.59668
"Prod-1790",0.794965
"Prod-1791",1.24685
"Prod-1792",-0.601483
"Prod-1793",0.123979
"Prod-1794",0.533178
"Prod-1795",-0.131062
"Prod-1796",-0.331388
"Prod-1797",1.5886
"Prod-1798",-0.0112353
"Prod-1799",1.58911
"Prod-1800",-0.0425426
"Prod-1801",-1.3212
"Prod-1802",0.0854817
"Prod-1803",-0.80033
"Prod-1804",0.231367
"Prod-1805",1.62794
"Prod-1806",-0.803698
"Prod-1807",-1.13502
"Prod-1808",-1.02062
"Prod-1809",0.924031
"Prod-1810",-0.434525
"Prod-1811",-0.205207
"Prod-1812",-0.664943
"Prod-1813",0.308969
"Prod-1814",0.52672
"Prod-1815",-0.0111636
"Prod-1816",0.169051
"Prod-1817",1.28611
"Prod-1818",1.4229
"Prod-1819",-0.379327
"Prod-1820",-0.786557
"Prod-1821",-0.356847
"Prod-1822",1.01876
"Prod-1823",0.927499
"Prod-1824",2.39086
"Prod-1825",-2.42933
"Prod-1826",-0.00720763
"Prod-1827",-0.245419
"Prod-1828",-1.32525
"Prod-1829",2.29854
"Prod-1830",-0.967045
"Prod-1831",-1.13343
"Prod-1832",0.0103483
"Prod-1833",-0.329612
"Prod-1834",0.607603
"Prod-1835",0.198206
"Prod-1836",-0.832651
"Prod-1837",-0.600976
"Prod-1838",1.89463
"Prod-1839",0.253584
"Prod-1840",0.379041
"Prod-1841",-1.88131
"Prod-1842",0.40328
"Prod-1843",0.201
"Prod-1844",2.6266
"Prod-1845",0.809179
"Prod-1846",-1.37425
"Prod-1847",-0.785901
"Prod-1848",-0.850997
"Prod-1849",-0.852105
"Prod-1850",-0.797959
"Prod-1851",0.669628
"Prod-1852",-0.81285
"Prod-1853",2.05813
"Prod-1854",0.937562
"Prod-1855",-0.430693
"Prod-1856",-0.358171
"Prod-1857",0.105803
"Prod-1858",0.161126
"Prod-1859",-1.52369
"Prod-1860",1.11427
"Prod-1861",-1.33141
"Prod-1862",0.970119
"Prod-1863",1.96032
"Prod-1864",0.825802
"Prod-1865",0.255531
"Prod-1866",-0.778152
"Prod-1867",-0.695358
"Prod-1868",2.38626
"Prod-1869",1.10339
"Prod-1870",-0.63481
"Prod-1871",-2.21641
"Prod-1872",0.857909
"Prod-1873",-1.085
"Prod-1874",-2.7064
"Prod-1875",0.612584
"Prod-1876",0.206452
"Prod-1877",0.153893
"Prod-1878",0.0661844
"Prod-1879",-0.474245
"Prod-1880",0.534688
"Prod-1881",0.499745
"Prod-1882",0.314629
"Prod-1883",-0.609698
"Prod-1884",-3.20915
"Prod-1885",-0.109279
"Prod-1886",1.34655
"Prod-1887",-0.25254
"Prod-1888",0.155761
"Prod-1889",-0.296058
"Prod-1890",-2.18012
"Prod-1891",-1.14299
"Prod-1892",-0.588693
"Prod-1893",1.04181
"Prod-1894",0.400971
"Prod-1895",-0.899925
"Prod-1896",1.00234
"Prod-1897",-0.923554
"Prod-1898",0.586215
"Prod-1899",-0.618514
"Prod-1900",0.349355
"Prod-1901",0.831016
"Prod-1902",0.039403
"Prod-1903",-0.913832
"Prod-1904",0.493085
"Prod-1905",-0.364264
"Prod-1906",-0.260724
"Prod-1907",0.439501
"Prod-1908",0.228025
"Prod-1909",1.48618
"Prod-1910",0.0516302
"Prod-1911",-0.784941
"Prod-1912",-0.148307
"Prod-1913",1.46734
"Prod-1914",-0.0417537
"Prod-1915",0.122135
"Prod-1916",-0.606363
"Prod-1917",-0.669882
"Prod-1918",0.415746
"Prod-1919",-0.649794
"Prod-1920",-1.61545
"Prod-1921",-0.363992
"Prod-1922",-0.902684
"Prod-1923",0.0619901
"Prod-1924",-0.180136
"Prod-1925",0.458228
"Prod-1926",1.2256
"Prod-1927",-2.02804
"Prod-1928",-1.54313
"Prod-1929",-0.239546
"Prod-1930",-0.854023
"Prod-1931",-0.785854
"Prod-1932",-0.285793
"Prod-1933",0.229362
"Prod-1934",-0.328993
"Prod-1935",1.14557
"Prod-1936",-1.46463
"Prod-1937",0.21311
"Prod-1938",-1.68142
"Prod-1939",-1.09537
"Prod-1940",-2.43792
"Prod-1941",1.57263
"Prod-1942",0.748783
"Prod-1943",-1.51545
"Prod-1944",-0.0440081
"Prod-1945",0.539929
"Prod-1946",0.193339
"Prod-1947",0.306133
"Prod-1948",0.272017
"Prod-1949",-0.347379
"Prod-1950",-0.0959135
"Prod-1951",0.709531
"Prod-1952",-0.653369
"Prod-1953",1.66388
"Prod-1954",-0.733085
"Prod-1955",0.0309668
"Prod-1956",-1.61843
"Prod-1957",-1.03397
"Prod-1958",0.535627
"Prod-1959",0.232992
"Prod-1960",-0.375218
"Prod-1961",-1.85247
"Prod-1962",-0.556049
"Prod-1963",-1.17238
"Prod-1964",-1.126
"Prod-1965",0.348194
"Prod-1966",-0.50348
"Prod-1967",-0.44714
"Prod-1968",-1.46529
"Prod-1969",0.895821
"Prod-1970",1.57953
"Prod-1971",2.39104
"Prod-1972",-0.874718
"Prod-1973",-0.90634
"Prod-1974",-0.582799
"Prod-1975",0.501895
"Prod-1976",-0.266747
"Prod-1977",-0.4567
"Prod-1978",-1.06718
"Prod-1979",0.530837
"Prod-1980",-1.05561
"Prod-1981",-1.03457
"Prod-1982",0.625683
"Prod-1983",-1.09476
"Prod-1984",-1.34671
"Prod-1985",-0.70818
"Prod-1986",-0.26097
"Prod-1987",0.765912
"Prod-1988",1.44231
"Prod-1989",-0.714085
"Prod-1990",1.50897
"Prod-1991",0.693115
"Prod-1992",-0.536323
"Prod-1993",-0.273097
"Prod-1994",-0.274931
"Prod-1995",0.931667
"Prod-1996",-0.586924
"Prod-1997",1.28507
"Prod-1998",1.07573
"Prod-1999",-0.411226
"Prod-2000",0.0590899
